Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,,202 - Préstamos Externos,1723939.16,1723939.16,14541.23,14541.23,1723939.16,33782.09,30479.47,1683694.55,95224.21,51357.27,1558726.3,119376.14,80372.71,1557625.4,204625.32,144777.8,1385578.3,305173.54,159991.82,1385578.3,443896.66,330680.96,1385578.3,514331.24,461923.28,1385578.3,671736.23,568673.08,1385578.3,876946.1,807714.94,1385578.3,948185.96,926385.27,1327078.87,1276666.27,1015875.76
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,34605.07,0,0,34605.07,0,0,34605.07,0,0,28357.74,0,0,28357.74,0,0,28357.74,0,0,28357.74,0,0,28357.74,25876.67,8200,28357.74,25876.67,25876.67,34605.07,34605.07,25876.67
,,015  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL NAPO,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,016  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL CANAR,001 - Recursos Fiscales,0,0,0,0,0,0,0,20143.38,0,0,30414.7,4233.18,4233.18,30414.7,6604.01,6604.01,51060.35,8633.83,8633.83,51060.35,10638.28,10638.28,51060.35,14592.08,14592.08,51060.35,16828.85,16828.85,70256.36,21480.84,21480.84,70779.17,38688.89,38688.89,68134.83,63218.68,63218.68
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270708.73,0,0,275065.45,0,0,164323.56,159834.5,0
,,,202 - Préstamos Externos,324433.13,324433.13,2877.22,2877.22,324433.13,5973.02,5973.02,304289.75,9068.82,9068.82,294018.43,48343.89,30832.46,294018.43,71196.61,64271.38,466065.53,91230.57,84305.34,466065.53,113973.18,97968.96,466065.53,150805.49,130915.43,466065.53,172219.9,153308.99,466065.53,217218.94,214723.92,466065.53,364939.31,227803.9,444798.73,417802.6,390310.29
,,017  - MANTENIMIENTO VIAL DE LA PROVINCIA DE MORONA SANTIAGO,001 - Recursos Fiscales,0,0,0,0,0,0,0,107080.12,11586.92,11586.92,244458.02,28207.45,28207.45,244458.02,29054.59,29054.59,244458.02,44013.08,44013.08,244458.02,62001.51,62001.51,244458.02,77640.53,77640.53,244458.02,101354.08,101354.08,244458.02,119739.4,119739.4,235389.99,142957.07,142957.07,356572.19,185844.2,185844.2
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26840.37,0,0,0,0,0
,,,202 - Préstamos Externos,2441839.82,2441839.82,11022.82,11022.82,2441839.82,22808.35,22808.35,2334759.7,269656.24,160017.49,2197381.8,281441.77,281441.77,2197381.8,303421.68,303421.68,2197381.8,440280.15,391034.07,2197381.8,602209.31,600311.03,2197381.8,754196.39,754196.39,2197381.8,962824.69,876628.35,2197381.8,1127024.93,1117838.61,2113671.03,1349489.24,1348183.42,2065208.27,1829805.11,1369822.21
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,1996094.63,0,0,1953161.24,0,0,1494506.24,0,0,919210.74,0,0,255586.29,0,0,194976.16,0,0,194976.16,0,0,194976.16,0,0,194976.16,0,0,194976.16,0,0
,,018  - MANTENIMIENTO VIAL DE LA PROVINCIA DE BOLIVAR,001 - Recursos Fiscales,0,0,0,0,0,0,0,303389.58,0,0,401907.05,10014.88,10014.88,401907.05,35421.31,35421.31,401907.05,55931.67,55931.67,401907.05,63003.62,63003.62,401907.05,66179.34,66179.34,401907.05,74536.05,74536.05,401907.05,88833.41,88833.41,401907.05,96451.23,96451.23,289375.48,191809.75,191809.75
,,,202 - Préstamos Externos,3751132.44,3751132.44,0,0,3751132.44,0,0,3447742.86,0,0,3349225.39,83883.78,52776.18,3349225.39,295633.7,288252.1,3349225.39,469403.73,385059.78,3349225.39,528336.48,528336.48,3349225.39,555088.72,555088.72,3349225.39,624864.54,624864.54,3349225.39,744078.88,725611.6,3349225.39,807560.58,798158.44,2417155.98,1607829.1,827627.19
,,019  - FASE II GUANUJO ECHEANDIA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,56123.67,0,0,56123.67,0,0,29361.47,7244.76,7244.76,29361.47,7244.76,7244.76,29361.47,9768.52,9768.52,20041.77,9768.52,9768.52,9768.53,9768.52,9768.52,9768.53,9768.52,9768.52,9768.52,9768.52,9768.52
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,288750,0,0,232626.33,0,0,232626.33,0,0,128882.01,30186.5,0,128882.01,30186.5,30186.5,128882.01,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86,51217.86
,,,202 - Préstamos Externos,288750,288750,0,0,288750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46814.5,30186.5,0,46814.5,30186.5,30186.5,46814.5,30186.5,30186.5,46814.5,30186.5,30186.5,46814.5,30186.5,30186.5,46814.5,30186.5,30186.5,46814.5,30186.5,30186.5
,,019  - MANTENIMIENTO VIAL DE LA PROVINCIA DE LOS RIOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,178274.18,0,0,178274.18,414.4,414.4,178274.18,1069.68,1069.68,213371.06,11636.09,11636.09,213371.06,24971.71,24971.71,213371.06,43410.76,43410.76,224060.58,93219.04,93219.04,224060.58,109955.46,109955.46,397450.12,190868.83,190868.83,396274.54,360124.27,360124.27
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292474.02,0,0,292474.02,0,0,292474.02,0,0,381553.35,283258.95,4867.53,381553.35,283258.95,283258.95,381553.35,283258.95,283258.95,372493.54,283258.95,283258.95
,,,202 - Préstamos Externos,1739772.78,1739772.78,5346.55,5346.55,1739772.78,11031.22,11031.22,1561498.6,18685.89,18685.89,1561498.6,27835.79,27835.79,1561498.6,39049.21,39049.21,1561498.6,132855.31,65577.63,1561498.6,249738.29,226654.19,1561498.6,409149.94,387070.39,1561498.6,545232.42,492772.1,1561498.6,691568.05,654839.37,2608663.82,1134763.16,874002.24,2267246.59,2075999.13,1212858.11
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,824629.18,0,0,824629.18,0,0,824629.18,0,0,63482.32,0,0,63482.32,0,0,63482.32,0,0,63482.32,0,0,824629.18,0,0,824629.18,236779.57,0,824629.18,722222.82,263992.04
,,019  - MODERNIZACION DEL SISTEMA DE NAVEGACION AEREA DEL ECUADOR.,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,33804.92,0,0,33804.92,0,0,33804.92,0,0,33804.92,0,0,33804.92,0,0,33804.92,0,0,33804.92,0,0,33804.92,0,0,0,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,315512.55,0,0,281707.63,0,0,281707.63,0,0,281707.63,0,0,281707.63,0,0,281707.63,0,0,281707.63,0,0,281707.63,0,0,281707.63,0,0,0,0,0
,,,202 - Préstamos Externos,315512.55,315512.55,0,0,315512.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,020  - AMPLIACIÓN DE LA AV. ORDOÑEZ LAZO  COMPRENDIDA ENTRE LA AV. DE LAS AMERICAS Y PAVIMENTO EXISTENTE (SAYAUSI  DE LA CIUDAD DE CUENCA),001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,89575.03,0,0,89575.03,0,0,89575.03,0,0,89575.03,78157.73,78157.73,89575.03,78157.73,78157.73,89575.03,78157.73,78157.73,85808.73,78157.73,78157.73,85808.73,78157.73,78157.73,78157.73,78157.73,78157.73
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,655340.24,0,0,565765.21,0,0,565765.21,0,0,565765.21,0,0,565765.21,456909.75,456909.75,565765.21,456909.75,456909.75,565765.21,456909.75,456909.75,545085.21,456909.75,456909.75,545085.21,456909.75,456909.75,456909.75,456909.75,456909.75
,,,202 - Préstamos Externos,655340.24,655340.24,0,0,655340.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194404.58,0,0,194404.61,194404.61,194404.61,194404.61,194404.61,194404.61,194404.61,194404.61,194404.61,831338.59,194404.61,194404.61,831338.59,194404.61,194404.61,194404.61,194404.61,194404.61
,,020  - CONSTRUCCION Y FISCALIZACION DE LA CARRETERA CHILLANES BUCAY,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,4821.43,0,0,4821.43,0,0,27588.93,2886.67,2886.67,27588.93,19860.73,19860.73,27588.93,19860.73,19860.73,27588.93,23760.73,23760.73,23760.73,23760.73,23760.73,23760.73,23760.73,23760.73,23760.73,23760.73,23760.73
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,45000,0,0,40178.57,0,0,40178.57,0,0,133974.75,12027.8,0,133974.75,101353.04,101353.04,133974.75,101353.04,101353.04,133974.75,102073.1,102073.1,133974.75,102073.1,102073.1,133974.75,102073.1,102073.1,102073.1,102073.1,102073.1
,,,202 - Préstamos Externos,45000,45000,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95933,12027.8,0,95933,64153.06,64153.06,95933,64153.06,64153.06,95933,95933,95933,95933,95933,95933,95933,95933,95933,95933,95933,95933
,,020  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL CARCHI,001 - Recursos Fiscales,0,0,0,0,0,0,0,158161.03,0,0,158161.03,18207.72,18207.72,186313.69,24895.76,24895.76,186313.69,25288.67,25288.67,186313.69,44172.89,44172.89,186313.69,53891.59,53891.59,186313.69,67368.56,67368.56,186313.69,105470.55,105470.55,186313.69,121750.87,121750.87,177715.3,158456.27,158456.27
,,,202 - Préstamos Externos,1584269.65,1584269.65,5803.82,5803.82,1584269.65,12048.57,12048.57,1426108.62,18293.32,18293.32,1426108.62,176212.87,24481.84,1397955.96,216229.34,51778.47,1397955.96,226406.49,58681.36,1397955.96,393867.34,298825.66,1397955.96,491965.58,478286.65,1397955.96,610588.21,560366.19,1397955.96,817408.03,690439.39,1397955.96,901520.24,901520.24,1396263,1181590.92,922685.57
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,234605.52,0,0,234605.52,0,0,234605.52,21905.74,21905.74,234605.52,21905.74,21905.74,234605.52,21905.74,21905.74,213550.98,21905.74,21905.74,213550.98,21905.74,21905.74,213550.98,137567.63,21905.74,213550.98,196486.88,196486.88,234605.52,234605.52,196486.88
,,021  - CONSTRUCCION DE LA VIA SIGCHOS CHUGCHILAN,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,112635.88,0,0,112635.88,0,0,112635.88,46531.43,46531.43,112635.88,46531.43,46531.43,112635.88,46531.43,46531.43,112635.88,46531.43,46531.43,112635.88,46531.43,46531.43,112635.88,92804.47,92804.47,93819.73,92804.47,92804.47
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,579286.94,0,0,466651.06,0,0,466651.06,0,0,466651.06,387761.86,387761.86,466651.06,387761.86,387761.86,466651.06,387761.86,387761.86,466651.06,387761.86,387761.86,466651.06,387761.86,387761.86,781831.06,773370.52,773370.52,781831.06,773370.52,773370.52
,,,202 - Préstamos Externos,579286.94,579286.94,0,0,579286.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,332769.11,0,0,332769.11,0,0,185494.02,0,0,61818.63,0,0,61818.63,0,0,61818.63,0,0,61818.63,0,0,61818.63,0,0
,,021  - MANTENIMIENTO VIAL DE LA PROVINCIA DE ESMERALDAS,001 - Recursos Fiscales,0,0,0,0,0,0,0,346394.42,0,0,311427.42,29991.17,29991.17,349485.26,121956.63,121956.63,349485.26,137737.73,137737.73,349485.26,155829.97,155829.97,380674.8,179294.82,179294.82,380674.8,212266.6,212266.6,397250.24,233794.4,233794.4,638450.24,237597.68,237597.68,625435.62,276722.11,276722.11
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138128.53,0,0,138128.53,0,0,138128.53,0,0
,,,202 - Préstamos Externos,3295088.57,3295088.57,2318.01,2318.01,3295088.57,4692.25,4692.25,2948694.15,17290.96,15068.38,2945603.31,208100.24,155580.45,2945603.31,822923.75,217727.2,2945603.31,956927.56,404250.8,2945603.31,1110190.9,537554.81,2914413.77,1280409.96,1249571.55,2914413.77,1562038.65,1388068.98,2914413.77,1743931.27,1712527.61,2914413.77,1818528.81,1749591.6,2837696.91,2084046.87,1764477.53
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010000,0,0,2010000,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,259912.84,0,0,259912.84,52519.9,0,259912.84,206569.43,0,259912.84,206569.43,52519.9,259912.84,206569.43,52519.9,259912.84,234385.5,206569.43,259912.84,234385.5,206569.43,259912.84,234385.5,234385.5,259912.84,234385.5,234385.5,259912.84,259912.84,234385.5
,,022  - MANTENIMIENTO VIAL DE LA PROVINCIA DE IMBABURA,001 - Recursos Fiscales,0,0,0,0,0,0,0,157973.21,0,0,157973.21,946.36,946.36,157973.21,1307.77,1307.77,157973.21,7698.05,7698.05,157973.21,14577.93,14577.93,157973.21,25579.25,25579.25,157973.21,40865.98,40865.98,157973.21,49789.27,49789.27,157973.21,58835.8,58835.8,150000.28,138843.86,138843.86
,,,202 - Préstamos Externos,1557016.85,1557016.85,7790.65,7790.65,1557016.85,19188.04,16290.75,1399043.64,27503.47,27503.47,1399043.64,40315.24,36765,1399043.64,51569.86,51569.86,1399043.64,113223.06,62859.64,1399043.64,178798.22,138785.78,1399043.64,280921.98,208384.31,1399043.64,416554.33,224387.85,1399043.64,499953.46,491261.11,1399043.64,599486.85,544126.5,1357579.42,1297440.06,635797.91
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,4484.62,0,0,4484.62,0,0,4484.62,0,0,4484.62,0,0,4484.62,0,0,4484.62,0,0,4484.62,0,0,4484.62,4484.62,4484.62,4484.62,4484.62,4484.62,4484.62,4484.62,4484.62
,,022  - RECONSTRUCCIÓN DE LA CARRETERA BUENAVISTA - VEGA RIVERA - PACCHA - ZARUMA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,223997.69,0,0,223997.69,0,0,223997.69,55245.31,55245.31,197457.18,55245.31,55245.31,197457.18,55245.31,55245.31,197457.18,55245.31,55245.31,175939.85,55245.31,55245.31,79818.52,55245.31,55245.31,55245.31,55245.31,55245.31
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,2090645.09,0,0,1866647.4,0,0,1866647.4,0,0,1866647.4,393064.22,0,1645476.46,393064.22,393064.22,1645476.46,393064.22,393064.22,1398852.09,393064.22,393064.22,1398852.09,393064.22,393064.22,572516.83,393064.22,393064.22,572516.83,571831.76,397662.86
,,,202 - Préstamos Externos,2090645.09,2090645.09,0,0,2090645.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67313.55,67313.35,0,67313.55,67313.35,67313.35,67313.55,67313.35,67313.35,67313.55,67313.35,67313.35,67313.55,67313.35,67313.35,67313.55,67313.35,67313.35,67313.55,67313.35,67313.35
,,023  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL NAPO,001 - Recursos Fiscales,0,0,0,0,0,0,0,311129.3,0,0,319148.94,0,0,319148.94,0,0,319148.94,738.69,738.69,617487.77,20470.18,20470.18,1164534.2,29502.29,29502.29,1833325.99,39930.11,39930.11,1833325.99,40574.94,40574.94,1826283.4,49166.34,49166.34,1819927.49,257080.26,257080.26
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950442.67,0,0,7472667.06,0,0,7472667.06,0,0,7472667.06,0,0,7472667.06,1547786.35,0
,,,202 - Préstamos Externos,2600058.62,2600058.62,4500.99,4500.99,3186245.14,17574.23,17574.23,2875115.84,54196.4,54196.4,2867096.2,100625.23,54654.3,2867096.2,109223.76,109223.76,2867096.2,121621.5,115465.74,2867096.2,321583.95,292123.68,2855764.06,329876.35,300416.08,2906804.62,424141.73,424141.73,2906804.62,436996.46,436996.46,2850682.98,489647.53,489647.53,2797976.09,685293.37,512051.58
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,5000000,0,0,5000000,0,0,5000000,0,0
,,024  - MANTENIMIENTO VIAL DE LA PROVINCIA DE ORELLANA,001 - Recursos Fiscales,0,0,0,0,0,0,0,183280.32,0,0,183280.32,659.66,659.66,183280.32,5601.24,5601.24,183280.32,7363.33,7363.33,183280.32,36922.45,36922.45,183280.32,48643.73,48643.73,183280.32,51876.6,51876.6,183280.32,66363.33,66363.33,209160.53,107305.47,107305.47,209160.53,148012.41,148012.41
,,,202 - Préstamos Externos,1844724.91,1844724.91,3411.22,3411.22,1844724.91,7081.6,7081.6,1661444.59,10751.98,10751.98,1583070.6,190150.52,19919.52,1583070.6,261562.93,91331.93,1583070.6,328394.02,158163.02,1583070.6,447524.19,447524.19,1583070.6,500242.61,465487.64,1583070.6,567056.67,530176.7,1583070.6,655654.23,637956.42,1659192.24,858087.09,843013.92,1659692.24,1301179.75,999483.63
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,1227957.59,0,0,693573.19,170231.01,0,693573.19,170231.01,0,405085.38,170231.01,0,405085.38,226058.79,226058.79,405085.38,276263.96,226058.79,405085.38,276263.96,226058.79,493254.98,276263.96,276263.96,493254.98,412810.04,412810.04,493254.98,412810.04,412810.04
,,025  - MANTENIMIENTO VIAL DE LA PROVINCIA DE PICHINCHA,001 - Recursos Fiscales,0,0,0,0,0,0,0,47469.01,0,0,47469.01,0,0,220313.97,0,0,226862.83,145741.46,145741.46,226862.83,145741.46,145741.46,226862.83,159526.59,159526.59,226862.83,185109.95,185109.95,226862.83,191240.82,191240.82,238196.23,196516.13,196516.13,231882.59,211377.83,211377.83
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607288.35,607223.9,0,607288.35,607223.9,607223.9,835060.76,667500.9,607223.9,835060.76,823986.9,823986.9,835060.76,823986.9,823986.9,898417.71,828936.9,828936.9,890552.35,828936.9,828936.9
,,,202 - Préstamos Externos,1606371.89,1606371.89,80381.61,80381.61,1606371.89,168580.52,166566.26,1558902.88,260896.87,260896.87,1558902.88,345945.08,345945.08,1558902.88,434347.61,434347.61,1558902.88,524606.14,524606.14,1558902.88,614228,614228,1558902.88,729492.38,716643.32,1558902.88,858628.9,838845.29,1558902.88,991297.68,991297.68,1558902.88,1119953.51,1113455.43,1551349.38,1383551.28,1265611.46
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,659887.63,0,0,659887.63,0,0,659887.63,0,0,659887.63,607288.33,0,659887.63,607288.33,607288.33,659887.63,649038.33,607288.33,659887.63,649038.33,649038.33,659887.63,649038.33,649038.33,659887.63,649038.33,649038.33,659887.63,649038.33,649038.33
,,026  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL COTOPAXI,001 - Recursos Fiscales,0,0,0,0,0,0,0,245807.48,0,0,158718.98,0,0,245807.48,3970.47,3970.47,130384.73,11885.71,11885.71,130384.73,19592.96,19592.96,130384.73,26773.44,26773.44,240457.87,33456.4,33456.4,240457.87,40130.03,40130.03,240457.87,53026.68,53026.68,236264.44,66776.14,66776.14
,,,202 - Préstamos Externos,2962500,2962500,5999.54,5999.54,2376313.48,12439.49,12439.49,2130506,17764.13,17764.13,2130506,23911.29,23911.29,2130506,63145.66,56220.43,1256649.74,135253.09,90355.1,1256649.74,205627.35,179911.87,1256649.74,273319.08,267496.61,2085925.95,334361.05,328624.58,2085925.95,395325.33,392718.53,2085925.95,509641.35,475272.06,2050980.69,635836.65,528561.75
,,027  - MANTENIMIENTO VIAL DE LA PROVINCIA DE TUNGURAHUA,001 - Recursos Fiscales,0,0,0,0,0,0,0,214209.4,0,0,393136.1,0,0,459090.67,107679.54,107679.54,459090.67,112850.02,112850.02,459090.67,220981.08,220981.08,459090.67,233104.92,233104.92,459090.67,241114.49,241114.49,459090.67,250709.96,250709.96,459090.67,264687.34,264687.34,307508.92,303052.07,303052.07
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,2614863.72,2614863.72,0,0,2614863.72,0,0,2400654.32,628130.67,0,2221727.62,628130.67,0,2155773.05,628130.67,628130.67,2155773.05,681262.11,628130.67,2155773.05,1338344.86,722810.49,2155773.05,1439626.26,824813.58,2155773.05,1506372.63,927769.13,2155773.05,1587088.46,1580933.32,2155773.05,1703573.72,1670566.54,2067568.6,2024785.91,1728998.74
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,513808.23,269198.86,0,513808.23,269198.86,0,513808.23,269198.86,269198.86,513808.23,269198.86,269198.86,513808.23,513208.22,269198.86,513208.23,513208.22,269198.86,513208.23,513208.22,269198.86,513208.23,513208.22,513208.22,513208.23,513208.22,513208.22,513208.23,513208.22,513208.22
,,028  - MANTENIMIENTO VIAL DE LA PROVINCIA DE CHIMBORAZO,001 - Recursos Fiscales,0,0,0,0,0,0,0,478869.98,0,0,478869.98,0,0,478869.98,0,0,478869.98,30840.36,30840.36,478869.98,110658.14,110658.14,478869.98,111673.84,111673.84,478869.98,127094.02,127094.02,478869.98,144720.63,144720.63,478869.98,175255.39,175255.39,379917.03,226613.31,226613.31
,,,202 - Préstamos Externos,4518344.89,4518344.89,4600.92,4600.92,4518344.89,9551.37,9551.37,4039474.91,14501.82,14501.82,4039474.91,19452.27,19452.27,4039474.91,24402.72,24402.72,4039474.91,286356.13,157854.65,4039474.91,956454.74,291306.58,4039474.91,971445.36,426334.51,4039474.91,1104897.29,559786.44,4039474.91,1259209.32,1236611.38,4039474.91,1521337.94,1401300.63,3231154.57,1971517.19,1600975.85
,,029  - MANTENIMIENTO VIAL DE LA PROVICNIA DE PASTAZA,001 - Recursos Fiscales,0,0,0,0,0,0,0,81047.21,0,0,95099.21,6552,6552,95099.21,9767.21,9767.21,95099.21,10440.28,10440.28,95099.21,11881.35,11881.35,95099.21,20493.32,20493.32,95099.21,22895.61,22895.61,95099.21,28866.42,28866.42,95099.21,35957.11,35957.11,87207.47,69825.32,69825.32
,,,202 - Préstamos Externos,927851.87,927851.87,2950.12,2826.79,927851.87,6114.99,6114.99,846804.66,80037.65,14666.15,832752.66,83202.52,28602.52,832752.66,97003.09,97003.09,832752.66,105776.92,105715.92,832752.66,120950.76,117103.41,832752.66,196673.42,141672.24,832752.66,222600.41,168496.46,832752.66,276832.11,276832.11,832752.66,339927.29,339590.83,768188.89,627848.97,347917.14
,,030  - MANTENIMIENTO VIAL DE LA PROVINCIA DE SUCUMBIOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,496406.06,0,0,346406.06,112331.72,112331.72,496406.06,142337.16,142337.16,766169.27,335667.86,335667.86,943850.35,380530.8,380530.8,943850.35,428935.05,428935.05,943850.35,479533.09,479533.09,2165716.07,514837.48,514837.48,2701430.35,546343.06,546343.06,2122967.75,647532.51,647532.51
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480675.69,0,0,1480675.69,0,0,1480675.69,92336.4,92336.4,2734318.55,184672.8,104647.92,1841461.41,270853.44,258541.92,1619692.16,455526.24,270853.44
,,,202 - Préstamos Externos,4743380.31,4743380.31,6708.52,6708.52,4743380.31,13692.42,13692.42,4246974.25,20676.32,20676.32,4246974.25,497413.99,497413.99,4246974.25,1124748.91,612906.49,3977211.04,1646660.91,1291547.33,3977211.04,1922879.7,1922879.7,3977211.04,2281943.36,2281943.36,8977211.04,2531028.28,2531028.28,8977211.04,2692007.91,2692007.91,14757191.24,2824077.3,2817921.54,14308020.74,3198294.61,2870007.58
,,,301 - Colocaciones Internas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464285.71,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,2248026.63,0,0,2248026.63,467426.56,467426.56,1998025.63,922070.93,575039.32,1998025.63,1195275.47,1073364.45,1848025.63,1300794.32,1300794.32,1848025.63,1355412.14,1355412.14,1848025.63,1447552.95,1447552.95,2248026.63,1496118.35,1496118.35,2248026.63,1546890.09,1546890.09,2248026.63,1839430.85,1573283.75
,,030  - RECONSTRUCCION MMTO. C. INDANZA GUALAQUIZA TRAMO 1 KM. 48+000 KM 53+598.56 TUCUMBATZA Y TRAMO 2 KM. 0+000 (TUCUMBA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,26840.37,0,0,26840.37,0,0,26840.37,0,0,26840.37,0,0,26840.37,0,0,26840.37,0,0,26840.37,0,0,26840.37,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,26840.37,26840.37,0,0,26840.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,031  - MANTENIMIENTO VIAL DE LA PROVINCIA DE MANABI,001 - Recursos Fiscales,0,0,0,0,0,0,0,360866.14,0,0,360866.14,31834.15,31834.15,347947.55,161830.23,161830.23,465273.75,184377.95,184377.95,506715.71,243048.97,243048.97,627492.41,283804.55,283804.55,636600.41,286357.86,286357.86,632046.41,347361.44,347361.44,632046.41,392767.25,392767.25,611046.08,433189.36,433189.36
