Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,020  - CONSTRUCCION DE TEATRO DE LOJA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263661.59,0,0,263661.59,0,0,263661.59,0,0,235971.6,235971.6,45937.83
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203300,192789.51,0
,,020  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL CARCHI,202 - Préstamos Externos,2000000,2000000,5803.82,5803.82,2000070.01,21625.42,12913.48,1999972.02,37447.02,14219.32,1999972.02,37707.43,37707.43,1999972.02,49575.48,43771.66,1999972.02,49835.89,49835.89,1851044.95,55018.3,55018.3,1821044.95,151149.54,72168.06,1821044.95,247379.63,138823.82,1521128.41,373121.36,316371.48,1521128.41,463051.98,334032.35,1478306.06,784871.22,657441.49
,,021  - APOYO A LA EXTENSION EN LA PROTECCION SOCIAL Y ATENCION SOCIAL EN SALUD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,021  - CONSTRUCCION DE LA VIA SIGCHOS CHUGCHILAN,202 - Préstamos Externos,78000,78000,0,0,78000,0,0,78000,0,0,78000,0,0,78000,0,0,78000,0,0,0,0,0,0,0,0,77915.62,0,0,77915.62,0,0,77915.62,0,0,77915.62,77915.62,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
,,021  - MANTENIMIENTO VIAL DE LA PROVINCIA DE ESMERALDAS,202 - Préstamos Externos,2000000,2000000,2318.01,2318.01,4849972.9,289453.14,35248.6,4850098.94,293819.21,35570.84,4850098.94,293927.25,205568.26,4484098.94,325101.16,207994.31,4484098.94,327527.21,210420.36,4633026.01,648681.61,247892.67,4633026.01,924615.71,286564.62,4633026.01,1023995.86,305227.08,4632241.96,1123332.22,1038690.52,4632241.96,1125406.07,1038798.56,1959468.73,1687567.95,1312944.23
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,82034.94,0,0,82034.94,0,0,82034.94,892.48,0,82034.94,892.48,892.48,82034.94,892.48,892.48,82034.94,892.48,892.48,82034.94,4503.48,892.48,82034.94,6908.12,5635.12,82034.94,6908.12,6908.12,82034.94,8895.08,8895.08,82034.94,8895.08,8895.08,82034.94,75248.83,10295.08
,,022  - MANTENIMIENTO VIAL DE LA PROVINCIA DE IMBABURA,202 - Préstamos Externos,2000000,2000000,7790.65,7790.65,2000000,15965.48,15965.48,2000035.99,30810.84,17125.13,2000035.99,31263.08,31263.08,1500035.99,47855.06,40064.41,1500035.99,48537.37,48537.37,1500035.99,116201.23,62336.1,1480035.99,241862.75,85008.78,1480035.99,303706.47,106955.01,1265160.83,408456.09,317812.3,1271965.17,571568.73,355301.27,1104221.61,944365.38,428308.47
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,2753.5,0,0,2753.5,0,0,2753.5,0,0,2753.5,0,0,2753.5,0,0,2753.5,0,0,2753.5,0,0,2753.5,849.65,849.65,2753.5,849.65,849.65,2753.5,849.65,849.65,2753.5,849.65,849.65,2753.5,849.65,849.65
,,022  - RECONSTRUCCION DE LA CARRETERA BUENAVISTA - VEGA R,202 - Préstamos Externos,1596309.27,1596309.27,0,0,1596309.27,0,0,1596309.27,0,0,1596309.27,0,0,596309.27,0,0,596309.27,0,0,359422.9,0,0,359422.9,223149.96,0,359422.9,227582.08,63342.47,359422.9,292848.97,270994.26,359422.9,301237.16,272569.37,359422.9,301237.16,288630.67
,,023  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL NAPO,202 - Préstamos Externos,0,1996923.11,7218.26,7218.26,2000000,14576.13,7357.87,1997092.7,136839.64,36955.54,1997092.7,137069.71,44403.87,1849092.52,375007.17,92335.26,1849092.52,382455.5,99783.59,2472909.75,1079440.75,227274.25,2472909.75,1359925.2,485562.85,4502909.75,1419926.44,544625.06,4500552.8,2024999.3,1556672.55,4603860.76,2295754.69,1613023.57,5852572.97,4691410.15,4298996.7
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,288421.5,0,0,288421.5,0,0,1538421.5,92665.84,0,1538421.5,92665.84,0,538421.5,283081.51,0,538421.5,283081.51,0,867870.55,856094.75,0,1081092.13,1058242.21,173094.04,1081092.13,1081092.13,217893.89,1743122.17,1576683.15,1107606.95,1743006.35,1743006.34,1107606.95,3062631.27,3062631.26,2824872.01
,,023  - PROGRAMA NACIONAL DE INFRAESTRUCTURA PARA LA UNIVERSALIZACION DE LA EDUCACION CON CALIDAD Y EQUIDAD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,024  - MANTENIMIENTO VIAL DE LA PROVINCIA DE ORELLANA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,2000000,2000000,3411.22,3411.22,2000062.54,156002.55,23037.42,2000219.15,258540.27,239148.29,2000219.15,258799.43,258799.43,2000219.15,302628.55,267665.53,2000219.15,302887.71,271335.91,2775049.06,726399.19,348403.59,2756930.6,845947.66,371049.82,2725049.06,1124354.12,499370.86,2723883.23,1432986.29,1217427.8,2622526.7,1734962.14,1503503.5,2370433.05,1992731.87,1816212.49
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,815147.55,0,0,815147.55,0,0,815147.55,0,0,815147.55,0,0,815147.55,0,0,815147.55,0,0,815147.55,269519.9,0,815147.55,269519.9,0,815147.55,439523.06,0,815147.55,815147.55,439523.06,815147.55,815147.55,815147.55,815147.55,815147.55,815147.55
,,024  - PROGRAMA DE APOYO AL DESARROLLO VIAL DE LOS GOBIER,202 - Préstamos Externos,32000784.35,32000784.35,0,0,12000784.35,0,0,4266015.96,0,0,4266015.96,0,0,4266015.96,0,0,4266015.96,0,0,4266015.96,0,0,4266015.96,594154.69,0,2166015.96,594154.69,0,9313283.52,594154.69,0,15621304.09,6941422.25,0,16824631.22,16824253.98,16310851.56
,,025  - MANTENIMIENTO VIAL DE LA PROVINCIA DE PICHINCHA,202 - Préstamos Externos,2000000,2000000,82961.03,79864.51,1891534.29,170744.68,170744.68,2118173.81,262962.14,177059.72,2118173.81,267530.26,267530.26,2118173.81,444025.74,360245.34,2118173.81,448733.47,448733.47,2126791.87,599996.56,527314.96,2126791.87,665836.52,623695.4,2126791.87,747408.45,705108.19,2108015.35,934211,895737.5,2099259.58,1048264.88,905889.11,1767805.8,1246174.77,1246174.77
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897593.64,0,0,869430.61,0,0,0,0,0,0,0,0
,,025  - RECONVERSION DE LA EDUCACION TECNICA Y TECNOLOGICA SUPRERIOR PUBLICA DEL ECUADOR,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,026  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL COTOPAXI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,2000000,2000000,5797.21,5797.21,2000000,11888.14,11888.14,2000323.71,17979.07,12181.86,2657245.72,18272.79,18272.79,2567245.72,955095.5,130542.98,2567245.72,955479.68,136724.37,9671012.29,1171197.16,164691.17,9657132.15,1220480.08,186273.17,2362496.38,1305299.09,1208347.51,2362496.38,1359778.3,1324202.15,2362496.38,1426638.61,1334735.9,2213932.6,1641286.32,1641286.32
,,027  - MANTENIMIENTO VIAL DE LA PROVINCIA DE TUNGURAHUA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,2000000,2000000,0,0,1862400,0,0,1862400,0,0,1862400,0,0,1862400,0,0,1862400,0,0,1862400,244951.94,28137.21,1862400,261063.5,32172.71,1862400,287033.89,46584.4,1862400,474159.79,353020.41,1862400,556048.59,361794.21,1694959.97,978991.11,936444.51
,,027  - OBRAS PARA LA OPERATIVIDAD DE LOS PUERTOS PESQUEROS ARTESANALES DE SAN MATEO DEL CANTON MANTA JARAMIJO CANTON J,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,028  - MANTENIMIENTO VIAL DE LA PROVINCIA DE CHIMBORAZO,202 - Préstamos Externos,2000000,2000000,4600.92,4600.92,3128104.26,9551.37,9551.37,3107060.38,14715.76,9900.9,3107060.38,14862.37,14862.37,2607060.38,29941.34,25037.43,2607060.38,30087.95,30087.95,2607060.38,269412.57,59470.68,2607060.38,361162.79,97269.43,2607060.38,470930.06,121536.28,2605430.62,596901.71,517692.63,2594149.72,801853.01,551969.11,2554783.21,2340025.1,2148212.06
,,028  - PROYECTO NACIONAL DE INNOVACION TECNOLOGICA PARTICIPATIVA Y PRODUCTIVIDAD AGRICOLA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,029  - MANTENIMIENTO VIAL DE LA PROVICNIA DE PASTAZA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,2000000,2000000,2950.62,2950.62,1300000.68,93025.93,22557.56,1300355.91,96191.3,22772.31,1300355.91,96406.05,25937.68,1300355.91,102522.04,29103.05,1300355.91,102736.79,32268.42,1034269.04,114119.77,35660.64,892827.35,81964.75,31352.49,711028.93,233445.2,88442.62,710468.48,275381.83,275381.83,710468.48,349069.23,286507.76,611382.88,575814.79,375439.74
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,66544.7,0,0,66544.7,66544.7,0,66544.7,66544.7,0,66544.7,66544.7,0,66544.7,66544.7,0,66544.7,66544.7,0,66544.7,66544.7,0,66544.7,0,0,66544.7,66544.7,0,66544.7,66544.7,66544.7,66544.7,66544.7,66544.7,66544.7,66544.7,66544.7
,,030  - MANTENIMIENTO VIAL DE LA PROVINCIA DE SUCUMBIOS,202 - Préstamos Externos,2000000,2000000,0,0,2000000,70442.09,25680.81,11462982.99,146292.51,39415,11462982.99,146517.76,46172.13,7462982.99,160423.53,52929.26,7462982.99,160789.36,60443.73,7462982.99,3488915.11,708243.23,7462982.99,3839429.93,3449401.32,7442982.99,4153166.79,3520171.13,7442019.22,4938021.55,4294530.92,8442019.22,4951520.94,4295738.72,8442019.22,6585977.96,4887733.42
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,5323832.26,0,0,5323832.26,44762.28,0,5323832.26,100346.64,0,5323832.26,100346.64,0,3323832.26,100346.64,0,3323832.26,100346.64,0,3323832.26,2768197.81,0,3323832.26,2924895.54,2667851.17,3169130.24,2991889.78,2667851.17,3169130.24,2991889.78,2991889.78,2997232.48,2991889.78,2991889.78,3806725.37,3801382.67,2991889.78
,,031  - DOTACION DE INFRAESTRUCTURA PARA LOS CENTROS DE PROCESAMIENTO DE LA EMPRESA PUBLICA DE CORREOS DEL ECUADOR CDE E,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,031  - MANTENIMIENTO VIAL DE LA PROVINCIA DE MANABI,202 - Préstamos Externos,2000000,2000000,8387.46,8387.46,2000000.7,51331.04,14283.68,2000962.46,62342.42,28927.94,2000962.46,62956.26,47596.27,1137509.46,151433.02,66374.37,1137509.46,151978.8,75276.58,1137509.46,384375.6,111539.79,1215509.46,387997.39,122145.36,1215509.46,502818.47,162317.36,1212503.14,567021.98,509341.14,1212503.14,681939.37,531303.56,1517417.72,1104305.28,863256.81
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,598211.39,0,0,598211.39,15359.99,0,598211.39,15359.99,0,598211.39,15359.99,15359.99,598211.39,41649.52,15359.99,598211.39,41649.52,15359.99,598211.39,95178.38,15359.99,418013.86,68888.85,15359.99,95178.38,95178.38,15359.99,95178.38,95178.38,95178.38,95178.38,95178.38,95178.38,181588.18,161360.53,95178.38
,,032  - ESTUDIO DEL PUENTE EN LA CARRETERA JIVINO VERDE-SHUSHUFINDI : SANTA FE DE 45 METROS LONGITUD,202 - Préstamos Externos,0,40243.14,0,0,40243.14,0,0,40243.14,0,0,40243.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,032  - IMPLEMENTACION DE 104 UPCS PARA EL DISTRITO METROPOLITANO DE GUAYAQUIL,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,032  - MANTENIMIENTO DE LA PROVINCIA DE SANTO DOMINGO,202 - Préstamos Externos,2000000,2000000,8656.56,8656.56,2000516.37,76586.97,24117.96,1998443.06,89424.29,24956.19,1998443.06,89932.84,66714.01,1533547.06,107935.43,76060.04,1533547.06,108534.44,85315.61,1533547.06,286563.71,114953.03,1455547.06,384471.14,133605.95,1455547.06,393858.75,144003.56,1455547.06,567747.82,395472.31,1423140.96,630451.7,406973.65,1099928.99,791379.34,673839.76
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,132004.9,0,0,132004.9,0,0,132004.9,0,0,132004.9,0,0,132004.9,0,0,132004.9,0,0,132004.9,37656.49,0,132004.9,37656.49,0,132004.9,37656.49,0,132004.9,88355.74,37656.49,132004.9,132004.9,37656.49,132004.9,132004.9,37656.49
,,032  - TERMINOS DE REFERENCIA PARA REALIZAR LOS ESTUDIOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,77108.29,77108.29,0,0,77108.29,0,0,77108.29,0,0,77108.29,0,0,77108.29,0,0,77108.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,53196.77,0,0,37944.62,0,0,0,0,0,0,0,0
,,033  - MANTENIMIENTO VIAL DE LA PROVINCIA DEL GUAYAS,202 - Préstamos Externos,0,1999381.3,12428.51,12428.51,2000000,26213.68,26213.68,2001127.86,43897.98,29357.39,2001127.86,44630.29,44630.29,501127.86,74500.01,59959.42,501127.86,75288.55,75288.55,501127.86,107568.82,90123.16,501127.86,118994.04,101548.38,501127.86,143492.62,113841.66,495866.24,155775.26,155775.26,495866.24,242239.29,164458.81,495706.78,339703.28,339703.28
,,034  - NUEVA INFRAESTRUCTURA EDUCATIVA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176508.4,0,0,12517689.41,0,0,12517689.41,0,0,12517689.41,1647044.45,85926.94,11599678.54,2385533.54,2385533.54
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23302.16,0,0,567155.73,466988.95,0,691361.79,683186.82,683186.82
,,035  - MANTENIMIENTO VIAL DE LA PROVINCIA DE EL ORO,202 - Préstamos Externos,0,1998999.7,8034.08,8034.08,2000000,16678.5,16678.5,1999652.03,28122.92,17288.84,1999652.03,28733.26,28733.26,1499652.03,45411.76,37377.68,1499652.03,46022.1,46022.1,1499652.03,192062.25,67674.51,1499652.03,292029.7,90316.97,1499652.03,384101.59,118175.03,1482649.88,482703.29,403704.98,1482649.88,611487.76,441184.4,994439.44,916046.1,880079.66
,,036  - MANTENIMIENTO VIAL DE LA PROVINCIA DE LOJA,202 - Préstamos Externos,2000000,2000000,5116.29,0,2016581.21,10810.08,5599.38,1971350.45,17149.6,11198.76,1971350.45,17538.28,17538.28,1971350.45,23877.8,23877.8,1971350.45,30217.32,30217.32,1971350.45,144146.08,47451.31,1921350.45,200084.19,73943.58,1921350.45,247975.02,84106.82,1641353.08,473657.18,298218.02,1641353.08,609207.18,318660.81,1412634.12,804469.68,723435.12
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,496109.52,0,0,396609.52,0,0,0,0,0,0,0,0
,,037  - MANTENIMIENTO DE LA INFRAESTRUCTURA DE LA PROVINCIA DE ZAMORA CHINCHIPE,202 - Préstamos Externos,0,1984234.58,6258.14,6258.14,2000000,19256.44,13820.83,1994386.02,26409.4,14715.65,1994386.02,26856.81,26856.81,1994386.02,39820.5,33562.36,1994386.02,40267.91,40267.91,1994386.02,146836.63,56560.54,1994386.02,305749.19,84893.38,1964386.02,370055.94,116975.11,1957204.65,466130.38,389952.85,1957204.65,629159.9,412743.22,1596319.45,743049.19,704109.73
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,14513.71,0,0,14513.71,5435.61,0,14513.71,5435.61,0,14513.71,5435.61,5435.61,14513.71,5435.61,5435.61,14513.71,5435.61,5435.61,14513.71,14513.71,5435.61,14513.71,14513.71,5435.61,14513.71,14513.71,5435.61,14513.71,14513.71,14513.71,14513.71,14513.71,14513.71,14513.71,14513.71,14513.71
,,037  - PLANDETUR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,039  - MI HOSPITAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,039  - PUENTE SOBRE EL RIO ZAMONA,202 - Préstamos Externos,1043180.74,1043180.74,20577.74,0,1043180.74,210260.49,30843.44,1043180.74,216133.25,31472.66,1043180.74,216133.25,43075.86,1043180.74,216133.25,43075.86,1043180.74,216133.25,43075.86,259732.77,216133.25,43075.86,259732.77,98404,31985.38,259732.77,98404,31985.38,259732.77,112622.08,31985.38,259732.77,142003.52,36656.76,341308.72,261438.94,247220.86
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,45674.35,0,0,45674.35,45674.35,0,45674.35,45674.35,0,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,45674.35,0,91348.7,45674.35,45674.35
,,039  - REHABILITACION Y MANTENIMIENTO DE LA CARRETERA CHO,202 - Préstamos Externos,1469773.81,1469773.81,0,0,1469773.81,0,0,1469773.81,0,0,1469773.81,0,0,668122.81,0,0,668122.81,0,0,668122.81,668121.99,71584.5,668122.81,668121.99,71584.5,668122.81,668121.99,71584.5,668122.81,668121.99,71584.5,668122.81,668121.99,71584.5,668122.81,668121.99,71584.5
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,14338.82,0,0,14338.82,0,0,14338.82,0,0,14338.82,0,0,14338.82,0,0,14338.82,0,0,14338.82,0,0,14338.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,040  - PROGRAMA DE DESARROLLO LOCAL EN COMUNIDADES ALEDAÑAS A LOS DESTACAMENTOS MILITARES DEL CORDON FRONTERIZO NORTE,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,040  - PUENTE SOBRE EL RIO FLORIDA,202 - Préstamos Externos,1535688.84,1535688.84,0,0,1535688.84,0,0,1535688.84,0,0,1535688.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,040  - SISTEMA NACIONAL DE COMANDO Y CONTROL PARA LA SEGURIDAD CIUDADANA C4I2,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,041  - ESTUDIO DE FACTIBILIDAD DEL PROYECTO ADECUACION REPARACION Y AMPLIACION DEL CENTRO DE REHABILITACION SOCIAL UNO Y C,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,041  - PROGRAMA NACIONAL DE DESTINOS TURISTICOS DE EXCELENCIA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,041  - PUENTE SOBRE EL RIO INDILLAMA,202 - Préstamos Externos,2007070.3,2007070.3,0,0,2007070.3,0,0,2007070.3,0,0,2007070.3,0,0,2007070.3,0,0,2007070.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,042  - ADECUACION EQUIPAMIENTO Y MANTENIMIENTO DE LA RED DE CENTROS DE PRIVACION DE LIBERTAD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,042  - MEJORA DE LA INFRAESTRUCTURA FISICA DEL SRI FASE III - INICIO 2012,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,043  - CONSTRUCCION DE LA CIUDADELA PESQUERA CON ZONA INDUSTRIAL ZONA DE SERVICIO A LAS EMBARCACIONES  ZONA DE TALLERES,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,043  - FORTALECIMIENTO RED DE SERVICIOS DE SALUD Y MEJORAMIENTO DE LA CALIDAD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,043  - PUENTE SOBRE EL RIO JANDIYACU,202 - Préstamos Externos,1800460.39,1800460.39,0,0,1800460.39,0,0,1800460.39,0,0,1800460.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,044  - AMPLIACION A 6 CARRILES DEL TRAMO JAMBELI-LATACUNG,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,380000,380000,0,0,380000,0,0,380000,0,0,380000,0,0,380000,0,0,380000,0,0,94752,0,0,98632.14,0,0,98632.14,0,0,98632.14,94562.5,10131.7,98632.14,94562.5,10131.7,98632.14,98442.64,14011.84
,,044  - EQUIPO CAMINERO,202 - Préstamos Externos,5000000,5000000,0,0,2417030.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,044  - NUEVA INFRAESTRUCTURA EDUCATIVA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,044  - PUENTE SOBRE EL RIO CONDOR,202 - Préstamos Externos,1372152.12,1372152.12,0,0,1372152.12,0,0,1372152.12,0,0,1372152.12,0,0,1372152.12,0,0,1372152.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,045  - CORREDOR DE PROTECCION DEL CANAL INTERNACIONAL DE ZARUMILLA EN EL SECTOR DE HUAQUILLAS - AGUAS VERDES-FRONTERAS,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
