id,text,G13T,target_non_classified,G4T1,G4T9,G1T1,G1T3,G8T7,G1T2,G9T,G16T,G8T6,G9T5,G16T1,G11T,G2T2,G14T5,G8T5,G15T1,G9T7,G12T,G1T,G4T3,G4T5,G4T6,G13T2,G7T,G3T12,G7,G15,G1,G11,G2,sdg_non_classified,G12,G16,G3,G8,G14,G4,G13,G9
BASE-O-4724,universidad estatal del sur de manabi adquisicion operacion y mantenimiento de un sistema academico software para mejorar el acceso a la informacion de estudiantes docentes y personal administrativo de la universidad estatal del sur de manabi formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4725,universidad estatal del sur de manabi contratacion de docentes y personal administrativo por prestacion de servicios profesionales para el proceso de nivelacion de carrera formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4726,universidad estatal del sur de manabi adquisicion de equipamiento para la carrera agropecuaria de la universidad estatal del sur de manabi formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4727,universidad estatal del sur de manabi incidencia ambiental de los desechos tecnologicos y su repercusion en la salud los habitantes de la zona sur de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4728,universidad estatal del sur de manabi proyecto becas y ayudas economicas para docentes y personal administrativo y codigo de trabajo de la universidad estatal del sur de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4729,universidad estatal del sur de manabi evaluacion del comportamiento agronomico de cuatro clones de cacao con tres distanciamientos de siembra gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4730,universidad estatal del sur de manabi tecnificacion de los sistemas de produccion cafetalera gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4731,universidad estatal del sur de manabi diversidad morfologica y organoleptica de los citricos citrus spp conservados in situ en manabi ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4732,universidad estatal del sur de manabi produccion y calidad del canal del cerdo con dietas alternativas locales de pequenas unidades rurales parroquia el anegado gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4733,universidad estatal del sur de manabi modelo de comercializacion para las potencialidades productivas de la cana de azucar y sus derivados gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4734,universidad estatal del sur de manabi caracterizacion morfo agronomica de cultivares e hibridos de coffea arabiga en diferentes regiones edafo climaticas del sur de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4735,universidad estatal del sur de manabi evaluacion del impacto de la pesca incidental y la contaminacion marina sobre los arrecifes de coral y la tortuga carey en las costas de ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4736,universidad estatal del sur de manabi la ensenanza constructivista sustentado en la inteligencia artificial gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4737,universidad estatal del sur de manabi evaluacion y manejo del relleno sanitario de la ciudad de jipijapa y su impacto socioeconomico y ambiental gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4738,universidad estatal del sur de manabi evaluacion y seleccion de clones y variedades de papa solanum tuberosum l con aptitud industrial para las zonas de costa de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4739,universidad estatal del sur de manabi fortalecimiento del area de la biblioteca y gestion de la informacion para mejorar los servicios que brindan a los estudiantes docentes investigadores y personal administrativo de la universidad estatal del sur de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4740,universidad estatal del sur de manabi manejo integral del suelo fertilidad y agua gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4741,universidad estatal del sur de manabi caracterizacion morfo agronomica de germoplasma mejorado de cafe arabigo y robusta gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4742,universidad estatal del sur de manabi diagnostico de parasitos y coccidios intestinales en individuos vih positivo de manabi ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4743,universidad estatal del sur de manabi infecciones del tracto urinario factores epidemiologicos y microbiologicos en pacientes ambulatorios del canton jipijapa gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4744,universidad estatal del sur de manabi torch y su relacion en infecciones connatales en gestantes del centro de salud del canton jipijapa gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4745,universidad estatal del sur de manabi riesgo de presentar diabetes en la poblacion urbana de jipijapa gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4746,universidad estatal del sur de manabi proyecto de becas y ayudas economicas para docentes de la universidad estatal del sur de manabi ano gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4747,universidad estatal del sur de manabi determinacion de carga viral en pacientes infectados con vih de la zona sur de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4748,universidad estatal del sur de manabi contribucin a la seguridad y la soberania alimentaria y nutricional a traves de la micropropagacion de platano bana y pina gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4749,universidad estatal del sur de manabi mejoramiento de la calidad e inocuidad de cafe gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4750,universidad estatal del sur de manabi proteccion vegetal en sistemas agroforestales en base del cultivo de cafe gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4751,universidad estatal del sur de manabi torta de sacha inchi plukenetia volubilis como fuente de proteinas en pollos de engorde gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4752,universidad estatal del sur de manabi las finanzas y las mypimes como motor de la reactivacion economica gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4753,universidad estatal del sur de manabi organizacion del territorio en base a recursos y prestaciones turisticas fase ii gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4754,universidad estatal del sur de manabi caracterizacion turistica de comunidades de la provincia de manabi fase ii gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4755,universidad estatal del sur de manabi nucleo de apoyo contable y financiero para dar servicio a la comunidad con una naf desde la unesum gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4756,universidad estatal del sur de manabi desarrollo agrosilvicultural ambiental de comunidades rurales en la provincia de manabi gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4757,universidad estatal del sur de manabi fortalecimiento de los sectores economicos de la zona sur de manabi como fomento del desarrollo local fase ii gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4758,universidad estatal del sur de manabi promocion prevencion diagnostico y tratamiento de parasitosis intestinal en las personal privadas de la libertad del centro de rehabilitacion social del canton jipijapa gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4759,universidad estatal del sur de manabi programa de educacion contable tributaria y financiera aplicando una auditoria integran en los pequenos empresarios y personas naturales de los cantones de jipijapa pajan santa ana y puerto lopez gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4760,universidad estatal del sur de manabi apoyo intersectorial en vigilancia epidemiolgica y actividades de atencion primaria en salud en el canton jipijapa ano gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4761,universidad estatal del sur de manabi estudios para la construccion de obras viales en la zona rural de los cantones de jipijapa pajan puerto lopez y de mayo gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4762,universidad estatal del sur de manabi manejo sostenible de los recursos naturales y agricolas en el valle joa fase ii gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4763,universidad estatal del sur de manabi diabetes mellitus factores de riesgo y medidas preventivas en adolescentes del canton jipijapa gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4764,universidad estatal del sur de manabi perfil renal como ayuda diagnostico del dano renal en habitantes de la parroquia la america del canton jipijapa gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4765,universidad estatal del sur de manabi incidencia ambiental de desechos tecnologicos y su repercusion en la salud de los habitantes de la zona sur de manabi gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4766,universidad estatal del sur de manabi fortalecimiento organizacional de las asociaciones productivas rurales de los cantones jipijapa pajan puerto lopez gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4767,universidad estatal del sur de manabi desarrollo de sistemas electronicos programables y aplicaciones web y moviles para potenciar el uso de la tics de la zona gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4768,universidad estatal peninsula de santa elena prestacion de servicios de nivelacion por carrera y general para estudiantes que se encuentran dentro del sistema nacional de nivelacion y admision prov santa elena formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4769,universidad estatal peninsula de santa elena desvinculacion de las y los servidores publicos por jubilacion obligatoria loseploesreglamento de carrera y escalafon docente del profesor e investigador del sistema nacional de educacion superior formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4770,universidad estatal peninsula de santa elena tecnologias de manejo sostenible del cafe robusta para el tropico seco del litoral ecuatoriano gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4771,universidad estatal peninsula de santa elena la transicion agroecologica del sistema de produccion agropecuaria de las parroquias del norte de la provincia de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4772,universidad estatal peninsula de santa elena evaluacion de dietas nutricionales en la produccion de ganado bovino a partir de especies forrajeras cultivadas gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4773,universidad estatal peninsula de santa elena glossalab integrando y creando conocimiento mediante glosarios interdisciplinares y herramientas de analisis e interoperabilidad semantica gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4774,universidad estatal peninsula de santa elena implementacion de un sistema de informacion integral academico siia basado en las normativas vigentes de educacion superior y herramientas informaticas de ultima generacion gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4775,universidad estatal peninsula de santa elena propuesta de una estrategia preventiva para la disminucion de la incidencia de diabetes tipo en la provincia de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4776,universidad estatal peninsula de santa elena agentes patogenos comunes asociados con enfermedad diarreica aguda en escolares de a anos comunas de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4777,universidad estatal peninsula de santa elena estudio de la gestion de riesgo y su medicion en la planificacion del territorio de las parroquias rurales del canton santa elena provincia de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4778,universidad estatal peninsula de santa elena los recursos culturales como atractivos turisticos y su puesta en valor para la diversificacion del turismo en santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4779,universidad estatal peninsula de santa elena modelo de gestion socioeducativa inclusiva desde un enfoque de dialogo intercultural y de genero para la convivencia en la provincia de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4780,universidad estatal peninsula de santa elena diseno de una herramienta como accesorio para optimizar el sistema de levantamiento por bombeo mecanico en pozos horizontales gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4781,universidad estatal peninsula de santa elena adquisicion de instalaciones centro de investigacion de ciencias administrativas y programas de postgrados de la upse gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4782,universidad estatal peninsula de santa elena amenazas de la contaminacion por metales pesados y plasticos en la cadena trofica marina de cinco provincias costeras de ecuador y sus implicaciones en la salud publica y de la vida silvestre gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4783,universidad estatal peninsula de santa elena bioprospeccion de microalgas aisladas de la peninsula de santa elena como un potencial recurso biotecnologico gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4784,universidad estatal peninsula de santa elena saberes ancestrales agropecuarios en la provincia de santa elena ecuador su recuperacion y validacion gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4785,universidad estatal peninsula de santa elena generacion e innovacion tecnologica para la produccion maicera en la provincia de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4786,universidad estatal peninsula de santa elena propuesta de sitios promisorios para la conservacion y secuestro de carbono en la peninsula de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4787,universidad estatal peninsula de santa elena mejoramiento de la produccion caprina en la provincia de santa elena gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4788,universidad laica eloy alfaro de manabi construccion reconstruccion reparacion remodelacion y equipamiento de infraestructura de la universidad laica eloy alfaro de manabi administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4789,universidad laica eloy alfaro de manabi pago de compensacion por jubilacion no obligatoria jubilacion por invalidez y jubilacion obligatoria del personal docente administrativo y de servicio desvinculado en el de la universidad laica eloy alfaro de manabi administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4790,universidad laica eloy alfaro de manabi proyectos semilla de investigacion formativa gestion de la investigacion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BASE-O-4791,universidad laica eloy alfaro de manabi ortopedia accesible en ecuador gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4792,universidad laica eloy alfaro de manabi from tradition to innovation in teacher training institutions /toinn gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4793,universidad laica eloy alfaro de manabi poncho internacionalizacion de las universidades perifericas latinoamericanas a traves de la integracion sostenible y la implementacion inclusiva de las oficinas de relaciones internacionales internationalization of latin american peripheral universities through sustainable integration and inclusive implementation of international relations offices gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4794,universidad laica eloy alfaro de manabi la universidad como sujeto dinamizador del desarrollo territorial del canton de puerto lopez en la provincia de manabi a traves de los ecomuseos gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4795,universidad nacional de chimborazo construccion edificio de capacitacion de docentes y empleados de la unach administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4796,universidad nacional de chimborazo construccion del edificio de la escuela de arquitectura formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4797,universidad nacional de chimborazo equipamiento tecnico para la universidad nacional de chimborazo formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4798,universidad nacional de chimborazo construccion del bloque de la facultad de ciencias de la educacion humanas y tecnologias formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4799,universidad nacional de chimborazo fortalecimiento del hospital universitario andino formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4800,universidad nacional de chimborazo fiscalizacion de proyectos de infraestructura unach formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4801,universidad nacional de chimborazo proyecto de construccion de infraestructura fisica unach formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4802,universidad nacional de chimborazo estudio y diseno de proyectos unach formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4803,universidad nacional de chimborazo construccion escenarios deportivos canchas uso multiple formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4804,universidad nacional de chimborazo construccion e instalacion de ascensores en el campus norte y ascensores en el campus central formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4805,universidad nacional de chimborazo construccion auditorio general de la unach formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4806,universidad nacional de chimborazo construccion edificio centro de tecnologia educativa del campus norte formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4807,universidad nacional de chimborazo construccion estadio de la unach formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4808,universidad nacional de chimborazo becas cuarto nivel maestrias e incentivos a produccion intelectual formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4809,universidad nacional de chimborazo becas cuarto nivel phd formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4810,universidad nacional de chimborazo fortalecimiento institucional pago de estimulos por jubilaciones pago por renuncias voluntarias indemnizaciones formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4811,universidad nacional de chimborazo capacitacion al personal docente e investigadores y servidores publicos de la unach formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4812,universidad nacional de chimborazo acreditacion institucional de la universidad nacional de chimborazo formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
