id,text,lemmas
G15T3,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Para 2030, luchar contra la desertificación, rehabilitar las tierras y los suelos degradados, incluidas las tierras afectadas por la desertificación, la sequía y las inundaciones, y procurar lograr un mundo con una degradación neutra del suelo. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('para', 'ADP'), ('2030', 'NUM'), ('rehabilitar', 'VERB'), ('y', 'CCONJ'), ('suelo', 'NOUN'), ('degradado', 'ADJ'), ('incluir', 'VERB'), ('afectado', 'ADJ'), ('por', 'ADP'), ('sequía', 'NOUN'), ('inundación', 'NOUN'), ('procurar', 'VERB'), ('lograr', 'VERB'), ('uno', 'DET'), ('mundo', 'NOUN'), ('con', 'ADP'), ('neutro', 'ADJ'), ('del', 'ADP')]"
G15T4,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Para 2030, velar por la conservación de los ecosistemas montañosos, incluida su diversidad biológica, a fin de mejorar su capacidad de proporcionar beneficios esenciales para el desarrollo sostenible. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('para', 'ADP'), ('2030', 'NUM'), ('velar', 'VERB'), ('por', 'ADP'), ('conservación', 'NOUN'), ('ecosistema', 'NOUN'), ('montañoso', 'ADJ'), ('incluir', 'VERB'), ('su', 'DET'), ('diversidad', 'NOUN'), ('biológico', 'ADJ'), ('a', 'ADP'), ('fin', 'NOUN'), ('mejorar', 'VERB'), ('capacidad', 'NOUN'), ('proporcionar', 'VERB'), ('beneficio', 'NOUN'), ('esencial', 'ADJ'), ('desarrollo', 'NOUN'), ('sostenible', 'ADJ')]"
G15T5,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Adoptar medidas urgentes y significativas para reducir la degradación de los hábitats naturales, detener la pérdida de la diversidad biológica y, para 2020, proteger las especies amenazadas y evitar su extinción. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('y', 'CCONJ'), ('significativo', 'ADJ'), ('para', 'ADP'), ('reducir', 'VERB'), ('hábitats', 'PROPN'), ('natural', 'ADJ'), ('diversidad', 'NOUN'), ('biológico', 'ADJ'), ('2020', 'NOUN'), ('proteger', 'VERB'), ('especie', 'NOUN'), ('amenazado', 'ADJ'), ('evitar', 'VERB'), ('su', 'DET'), ('extinción', 'NOUN')]"
G15T6,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Promover la participación justa y equitativa en los beneficios que se deriven de la utilización de los recursos genéticos y promover el acceso adecuado a esos recursos, como se ha convenido internacionalmente. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('promover', 'VERB'), ('participación', 'NOUN'), ('justo', 'ADJ'), ('y', 'CCONJ'), ('equitativo', 'ADJ'), ('en', 'ADP'), ('beneficio', 'NOUN'), ('que', 'PRON'), ('él', 'PRON'), ('derivar', 'VERB'), ('utilización', 'NOUN'), ('recurso', 'NOUN'), ('genético', 'ADJ'), ('acceso', 'NOUN'), ('adecuado', 'ADJ'), ('a', 'ADP'), ('ese', 'DET'), ('como', 'SCONJ'), ('haber', 'AUX'), ('convenir', 'VERB'), ('internacionalmente', 'ADV')]"
G15T7,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Adoptar medidas urgentes para poner fin a la caza furtiva y el tráfico de especies protegidas de flora y fauna y abordar la demanda y la oferta ilegales de productos silvestres. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('para', 'ADP'), ('poner', 'VERB'), ('fin', 'NOUN'), ('a', 'ADP'), ('caza', 'NOUN'), ('furtivo', 'ADJ'), ('y', 'CCONJ'), ('tráfico', 'NOUN'), ('especie', 'NOUN'), ('protegido', 'ADJ'), ('flora', 'NOUN'), ('fauna', 'NOUN'), ('abordar', 'VERB'), ('demanda', 'NOUN'), ('oferta', 'NOUN'), ('ilegal', 'ADJ'), ('producto', 'NOUN'), ('silvestr', 'ADJ')]"
G15T8,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Para 2020, adoptar medidas para prevenir la introducción de especies exóticas invasoras y reducir de forma significativa sus efectos en los ecosistemas terrestres y acuáticos y controlar o erradicar las especies prioritarias. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('para', 'ADP'), ('2020', 'NOUN'), ('adoptar', 'VERB'), ('medida', 'NOUN'), ('prevenir', 'VERB'), ('introducción', 'NOUN'), ('especie', 'NOUN'), ('exótico', 'ADJ'), ('invasor', 'ADJ'), ('y', 'CCONJ'), ('reducir', 'VERB'), ('forma', 'NOUN'), ('significativo', 'ADJ'), ('su', 'DET'), ('efecto', 'NOUN'), ('en', 'ADP'), ('ecosistema', 'NOUN'), ('terrestre', 'ADJ'), ('acuático', 'ADJ'), ('controlar', 'VERB'), ('o', 'CCONJ'), ('erradicar', 'VERB'), ('prioritario', 'ADJ')]"
G15T9,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Para 2020, integrar los valores de los ecosistemas y la diversidad biológica en la planificación nacional y local, los procesos de desarrollo, las estrategias de reducción de la pobreza y la contabilidad. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('para', 'ADP'), ('2020', 'NOUN'), ('integrar', 'VERB'), ('valor', 'NOUN'), ('ecosistema', 'NOUN'), ('y', 'CCONJ'), ('diversidad', 'NOUN'), ('biológico', 'ADJ'), ('en', 'ADP'), ('planificación', 'NOUN'), ('nacional', 'ADJ'), ('local', 'ADJ'), ('proceso', 'NOUN'), ('desarrollo', 'NOUN'), ('estrategia', 'NOUN'), ('reducción', 'NOUN'), ('pobreza', 'NOUN'), ('contabilidad', 'NOUN')]"
G15T10,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Movilizar y aumentar de manera significativa los recursos financieros procedentes de todas las fuentes para conservar y utilizar de forma sostenible la diversidad biológica y los ecosistemas. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('movilizar', 'VERB'), ('y', 'CCONJ'), ('aumentar', 'VERB'), ('manera', 'NOUN'), ('significativo', 'ADJ'), ('recurso', 'NOUN'), ('financiero', 'ADJ'), ('procedente', 'ADJ'), ('todo', 'DET'), ('fuente', 'NOUN'), ('para', 'ADP'), ('conservar', 'VERB'), ('utilizar', 'VERB'), ('forma', 'NOUN'), ('sostenible', 'ADJ'), ('diversidad', 'NOUN'), ('biológico', 'ADJ'), ('ecosistema', 'NOUN')]"
G15T11,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Movilizar un volumen apreciable de recursos procedentes de todas las fuentes y a todos los niveles para financiar la gestión forestal sostenible y proporcionar incentivos adecuados a los países en desarrollo para que promuevan dicha gestión, en particular con miras a la conservación y la reforestación. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('movilizar', 'VERB'), ('uno', 'DET'), ('volumen', 'NOUN'), ('apreciable', 'ADJ'), ('recurso', 'NOUN'), ('procedente', 'ADJ'), ('todo', 'DET'), ('fuente', 'NOUN'), ('y', 'CCONJ'), ('a', 'ADP'), ('nivel', 'NOUN'), ('para', 'ADP'), ('financiar', 'VERB'), ('gestión', 'NOUN'), ('forestal', 'ADJ'), ('sostenible', 'ADJ'), ('proporcionar', 'VERB'), ('incentivo', 'NOUN'), ('adecuado', 'ADJ'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('que', 'SCONJ'), ('promover', 'VERB'), ('dicho', 'ADJ'), ('particular', 'NOUN'), ('con', 'ADP'), ('miras', 'NOUN'), ('conservación', 'NOUN'), ('reforestación', 'NOUN')]"
G15T12,"Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad. Aumentar el apoyo mundial a la lucha contra la caza furtiva y el tráfico de especies protegidas, en particular aumentando la capacidad de las comunidades locales para promover oportunidades de subsistencia sostenibles. Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras, detener la pérdida de biodiversidad","[('gestionar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('bosque', 'NOUN'), (',', 'PUNCT'), ('luchar', 'VERB'), ('contra', 'ADP'), ('desertificación', 'NOUN'), ('detener', 'VERB'), ('e', 'CCONJ'), ('invertir', 'VERB'), ('degradación', 'NOUN'), ('de', 'ADP'), ('tierra', 'NOUN'), ('pérdida', 'NOUN'), ('biodiversidad', 'NOUN'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('apoyo', 'NOUN'), ('mundial', 'ADJ'), ('a', 'ADP'), ('lucha', 'NOUN'), ('caza', 'NOUN'), ('furtivo', 'ADJ'), ('y', 'CCONJ'), ('tráfico', 'NOUN'), ('especie', 'NOUN'), ('protegido', 'ADJ'), ('en', 'ADP'), ('particular', 'ADJ'), ('capacidad', 'NOUN'), ('comunidad', 'NOUN'), ('local', 'ADJ'), ('para', 'ADP'), ('promover', 'VERB'), ('oportunidad', 'NOUN'), ('subsistencia', 'NOUN'), ('sostenible', 'ADJ')]"
G16T1,"Promover sociedades justas, pacíficas e inclusivas. Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('reducir', 'VERB'), ('significativamente', 'ADV'), ('todo', 'DET'), ('el', 'DET'), ('forma', 'NOUN'), ('de', 'ADP'), ('violencia', 'NOUN'), ('y', 'CCONJ'), ('correspondiente', 'ADJ'), ('tasa', 'NOUN'), ('mortalidad', 'NOUN'), ('en', 'ADP'), ('mundo', 'NOUN')]"
G16T2,"Promover sociedades justas, pacíficas e inclusivas. Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('poner', 'VERB'), ('fin', 'NOUN'), ('al', 'ADP'), ('maltrato', 'NOUN'), ('el', 'DET'), ('explotación', 'NOUN'), ('tratar', 'VERB'), ('y', 'CCONJ'), ('todo', 'DET'), ('forma', 'NOUN'), ('de', 'ADP'), ('violencia', 'NOUN'), ('tortura', 'NOUN'), ('contra', 'ADP'), ('niño', 'NOUN')]"
G16T3,"Promover sociedades justas, pacíficas e inclusivas. Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('el', 'DET'), ('estado', 'NOUN'), ('de', 'ADP'), ('derecho', 'NOUN'), ('en', 'ADP'), ('plano', 'NOUN'), ('nacional', 'ADJ'), ('internacional', 'ADJ'), ('y', 'CCONJ'), ('garantizar', 'VERB'), ('igualdad', 'NOUN'), ('acceso', 'NOUN'), ('a', 'ADP'), ('justicia', 'NOUN'), ('para', 'ADP'), ('todo', 'PRON')]"
G16T4,"Promover sociedades justas, pacíficas e inclusivas. De aquí a 2030, reducir significativamente las corrientes financieras y de armas ilícitas, fortalecer la recuperación y devolución de los activos robados y luchar contra todas las formas de delincuencia organizada. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('reducir', 'VERB'), ('significativamente', 'ADV'), ('el', 'DET'), ('corriente', 'NOUN'), ('financiero', 'ADJ'), ('y', 'CCONJ'), ('arma', 'NOUN'), ('ilícito', 'ADJ'), ('fortalecer', 'VERB'), ('recuperación', 'NOUN'), ('devolución', 'NOUN'), ('activo', 'NOUN'), ('robado', 'ADJ'), ('luchar', 'VERB'), ('contra', 'ADP'), ('todo', 'DET'), ('forma', 'NOUN'), ('delincuencia', 'NOUN'), ('organizado', 'ADJ')]"
G16T5,"Promover sociedades justas, pacíficas e inclusivas. Reducir considerablemente la corrupción y el soborno en todas sus formas. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('reducir', 'VERB'), ('considerablemente', 'ADV'), ('el', 'DET'), ('corrupción', 'NOUN'), ('y', 'CCONJ'), ('soborno', 'NOUN'), ('en', 'ADP'), ('todo', 'DET'), ('su', 'DET'), ('forma', 'NOUN')]"
G16T6,"Promover sociedades justas, pacíficas e inclusivas. Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('crear', 'VERB'), ('a', 'ADP'), ('todo', 'DET'), ('el', 'DET'), ('nivel', 'NOUN'), ('institución', 'NOUN'), ('eficaz', 'ADJ'), ('y', 'CCONJ'), ('transparente', 'ADJ'), ('que', 'SCONJ'), ('rendir', 'VERB'), ('cuenta', 'NOUN')]"
G16T7,"Promover sociedades justas, pacíficas e inclusivas. Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('garantizar', 'VERB'), ('el', 'DET'), ('adopción', 'NOUN'), ('en', 'ADP'), ('todo', 'DET'), ('nivel', 'NOUN'), ('de', 'ADP'), ('decisión', 'NOUN'), ('participativo', 'ADJ'), ('y', 'CCONJ'), ('representativo', 'ADJ'), ('que', 'SCONJ'), ('responder', 'VERB'), ('a', 'ADP'), ('necesidad', 'NOUN')]"
G16T8,"Promover sociedades justas, pacíficas e inclusivas. Ampliar y fortalecer la participación de los países en desarrollo en las instituciones de gobernanza mundial. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('ampliar', 'VERB'), ('y', 'CCONJ'), ('fortalecer', 'VERB'), ('el', 'DET'), ('participación', 'NOUN'), ('de', 'ADP'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('institución', 'NOUN'), ('gobernanza', 'NOUN'), ('mundial', 'ADJ')]"
G16T9,"Promover sociedades justas, pacíficas e inclusivas. De aquí a 2030, proporcionar acceso a una identidad jurídica para todos, en particular mediante el registro de nacimientos. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('proporcionar', 'VERB'), ('acceso', 'NOUN'), ('uno', 'DET'), ('identidad', 'NOUN'), ('jurídico', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('en', 'ADP'), ('particular', 'NOUN'), ('mediante', 'ADP'), ('el', 'DET'), ('registro', 'NOUN'), ('nacimiento', 'NOUN')]"
G16T10,"Promover sociedades justas, pacíficas e inclusivas. Garantizar el acceso público a la información y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('garantizar', 'VERB'), ('el', 'DET'), ('acceso', 'NOUN'), ('público', 'ADJ'), ('a', 'ADP'), ('información', 'NOUN'), ('y', 'CCONJ'), ('proteger', 'VERB'), ('libertad', 'NOUN'), ('fundamental', 'ADJ'), ('de', 'ADP'), ('conformidad', 'NOUN'), ('con', 'ADP'), ('ley', 'NOUN'), ('nacional', 'ADJ'), ('acuerdo', 'NOUN'), ('internacional', 'ADJ')]"
G16T11,"Promover sociedades justas, pacíficas e inclusivas. Fortalecer las instituciones nacionales pertinentes, incluso mediante la cooperación internacional, para crear a todos los niveles, particularmente en los países en desarrollo, la capacidad de prevenir la violencia y combatir el terrorismo y la delincuencia. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('fortalecer', 'VERB'), ('el', 'DET'), ('institución', 'NOUN'), ('nacional', 'ADJ'), ('pertinente', 'ADJ'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('cooperación', 'NOUN'), ('internacional', 'ADJ'), ('para', 'ADP'), ('crear', 'VERB'), ('a', 'ADP'), ('todo', 'DET'), ('nivel', 'NOUN'), ('particularmente', 'ADV'), ('en', 'ADP'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('capacidad', 'NOUN'), ('de', 'ADP'), ('prevenir', 'VERB'), ('violencia', 'NOUN'), ('y', 'CCONJ'), ('combatir', 'VERB'), ('terrorismo', 'NOUN'), ('delincuencia', 'NOUN')]"
G16T12,"Promover sociedades justas, pacíficas e inclusivas. Promover y aplicar leyes y políticas no discriminatorias en favor del desarrollo sostenible. Promover sociedades justas, pacíficas e inclusivas","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('y', 'CCONJ'), ('aplicar', 'VERB'), ('ley', 'NOUN'), ('política', 'NOUN'), ('no', 'ADV'), ('discriminatorio', 'ADJ'), ('en', 'ADP'), ('favor', 'NOUN'), ('del', 'DET'), ('desarrollo', 'NOUN'), ('sostenible', 'ADJ')]"
G16T1,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Fortalecer la movilización de recursos internos, incluso mediante la prestación de apoyo internacional a los países en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra índole. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('fortalecer', 'VERB'), ('movilización', 'NOUN'), ('de', 'ADP'), ('recurso', 'NOUN'), ('interno', 'ADJ'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('prestación', 'NOUN'), ('apoyo', 'NOUN'), ('internacional', 'ADJ'), ('a', 'ADP'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('con', 'ADP'), ('fin', 'NOUN'), ('mejorar', 'VERB'), ('capacidad', 'NOUN'), ('nacional', 'ADJ'), ('recaudar', 'VERB'), ('ingreso', 'NOUN'), ('fiscal', 'ADJ'), ('y', 'CCONJ'), ('otro', 'DET'), ('índole', 'NOUN')]"
G16T2,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Velar por que los países desarrollados cumplan plenamente sus compromisos en relación con la asistencia oficial para el desarrollo, incluido el compromiso de numerosos países desarrollados de alcanzar el objetivo de destinar el 0,7% del ingreso nacional bruto a la asistencia oficial para el desarrollo de los países en desarrollo y entre el 0,15% y el 0,20% del ingreso nacional bruto a la asistencia oficial para el desarrollo de los países menos adelantados; se alienta a los proveedores de asistencia oficial para el desarrollo a que consideren la posibilidad de fijar una meta para destinar al menos el 0,20% del ingreso nacional bruto a la asistencia oficial para el desarrollo de los países menos adelantados. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('velar', 'VERB'), ('por', 'ADP'), ('que', 'SCONJ'), ('país', 'NOUN'), ('desarrollado', 'ADJ'), ('cumplir', 'VERB'), ('plenamente', 'ADV'), ('su', 'DET'), ('compromiso', 'NOUN'), ('en', 'ADP'), ('relación', 'NOUN'), ('con', 'ADP'), ('asistencia', 'NOUN'), ('oficial', 'ADJ'), ('desarrollo', 'NOUN'), ('incluir', 'VERB'), ('de', 'ADP'), ('numeroso', 'ADJ'), ('alcanzar', 'VERB'), ('objetivo', 'NOUN'), ('destinar', 'VERB'), ('0,7%', 'SYM'), ('del', 'ADP'), ('ingreso', 'NOUN'), ('nacional', 'ADJ'), ('bruto', 'ADJ'), ('a', 'ADP'), ('y', 'CCONJ'), ('entre', 'ADP'), ('0,15%', 'SYM'), ('0,20%', 'SYM'), ('menos', 'ADV'), ('adelantado', 'ADJ'), (';', 'PUNCT'), ('él', 'PRON'), ('alentar', 'VERB'), ('proveedor', 'NOUN'), ('considerar', 'VERB'), ('posibilidad', 'NOUN'), ('fijar', 'VERB'), ('uno', 'DET'), ('meta', 'NOUN'), ('al', 'ADP')]"
