id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal,text,sentence,tokenized
P28S00E996,terminos de referencia para la fiscalizacion de los estudios del proyecto multiproposito rio verde,ingresos y transferencias,tesoro nacional,2322189.72,1239154.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2322189.72,1239154.26,ingresos y transferencias terminos de referencia para la fiscalizacion de los estudios del proyecto multiproposito rio verde,income and transfers terms of reference for the supervision of the studies of the rio verde multipurpose project,"[('ingresos', 'NN'), ('y', 'NN'), ('transferencias', 'JJ'), ('para', 'NN'), ('fiscalizacion', 'NN'), ('estudios', 'JJ'), ('del', 'NN'), ('proyecto', 'NN'), ('multiproposito', 'NN'), ('rio', 'NN'), ('verde', 'NN')]"
P28S04E609,terminos de referencia para la fiscalizacion de los estudios del proyecto multiproposito rio verde,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua terminos de referencia para la fiscalizacion de los estudios del proyecto multiproposito rio verde,Ministry of the Environment and Water Terms of Reference for the Supervision of the Studies of the Rio Verde Multipurpose Project,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('terminos', 'NN'), ('para', 'NN'), ('fiscalizacion', 'NN'), ('estudios', 'JJ'), ('del', 'NN'), ('proyecto', 'NN'), ('multiproposito', 'NN'), ('rio', 'NN'), ('verde', 'NN')]"
P290S06E080,fortalecimiento de la capacidad de investigacion y desarrollo tecnologico del instituto espacial ec uatoriano m,instituto espacial ecuatoriano,sectorial defensa nacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,instituto espacial ecuatoriano fortalecimiento de la capacidad de investigacion y desarrollo tecnologico del instituto espacial ec uatoriano m,ecuadorian space institute strengthening the research and technological development capacity of the ecuadorian space institute m,"[('instituto', 'JJ'), ('espacial', 'JJ'), ('ecuatoriano', 'NN'), ('fortalecimiento', 'NN'), ('investigacion', 'NN'), ('y', 'NN'), ('desarrollo', 'NN'), ('tecnologico', 'NN'), ('del', 'NN'), ('instituto', 'NN'), ('espacial', 'JJ'), ('ec', 'NN'), ('uatoriano', 'NN'), ('m', 'NN')]"
P291S06E080,generacion de geoinformacion para la gestion del territorio a nivel nacional,instituto espacial ecuatoriano,sectorial defensa nacional,722820.66,125851.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722820.66,125851.99,instituto espacial ecuatoriano generacion de geoinformacion para la gestion del territorio a nivel nacional,Ecuadorian space institute generation of geoinformation for the management of the territory at the national level,"[('instituto', 'JJ'), ('espacial', 'JJ'), ('ecuatoriano', 'NN'), ('generacion', 'NN'), ('geoinformacion', 'NN'), ('para', 'NN'), ('la', 'NN'), ('gestion', 'NN'), ('territorio', 'NN'), ('nivel', 'JJ'), ('nacional', 'JJ')]"
P292S04E302,proyectos de i+d+i,instituto nacional de biodiversidad,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,instituto nacional de biodiversidad proyectos de i+d+i,national institute of biodiversity r+d+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ')]"
P292S06E080,proyectos de i+d+i,instituto espacial ecuatoriano,sectorial defensa nacional,0.0,0.0,456629.01,16916.48,0.0,0.0,0.0,0.0,0.0,0.0,456629.01,16916.48,instituto espacial ecuatoriano proyectos de i+d+i,ecuadorian space institute r+d+i projects,"[('instituto', 'JJ'), ('espacial', 'JJ'), ('ecuatoriano', 'NN'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E141,proyectos de i+d+i,instituto nacional de patrimonio cultural,sectorial educacion,2651940.850000001,2044904.1300000004,0.0,0.0,15097.92,0.0,0.0,0.0,0.0,0.0,2667038.7700000005,2044904.1300000004,instituto nacional de patrimonio cultural proyectos de i+d+i,national institute of cultural heritage r+d+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ'), ('cultural', 'JJ'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E159,proyectos de i+d+i,secretaria de educacion superior ciencia tecnologia e innovacion,sectorial educacion,72331490.94,10674335.94,122716951.29999998,2940083.2,46071258.69,5331676.68,34170366.33,798353.89,9479684.67,1647498.91,284769751.93,21391948.62,secretaria de educacion superior ciencia tecnologia e innovacion proyectos de i+d+i,secretary of higher education science technology and innovation r+d+i projects,"[('secretaria', 'NN'), ('educacion', 'NN'), ('superior', 'JJ'), ('ciencia', 'NN'), ('tecnologia', 'NN'), ('e', 'NN'), ('innovacion', 'NN'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E161,proyectos de i+d+i,universidad estatal de cuenca,sectorial educacion,7813497.519999998,1007717.13,115240.24,50216.2,0.0,0.0,0.0,0.0,0.0,0.0,7928737.759999998,1057933.33,universidad estatal de cuenca proyectos de i+d+i,state university of basin r+d+i projects,"[('universidad', 'JJ'), ('estatal', 'NN')]"
P292S09E163,proyectos de i+d+i,escuela superior politecnica del chimborazo,sectorial educacion,0.0,0.0,0.0,0.0,2100000.0,300000.0,0.0,0.0,0.0,0.0,2100000.0,300000.0,escuela superior politecnica del chimborazo proyectos de i+d+i,high school polytechnic of chimborazo r+d+i projects,"[('superior', 'JJ'), ('politecnica', 'NN'), ('del', 'NN'), ('chimborazo', 'NN'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E166,proyectos de i+d+i,universidad de guayaquil,sectorial educacion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,universidad de guayaquil proyectos de i+d+i,university of guayaquil r+d+i projects,"[('universidad', 'JJ')]"
P292S09E167,proyectos de i+d+i,escuela superior politecnica del litoral,sectorial educacion,8710857.93,6461347.159999999,67634.1,38648.06,0.0,0.0,231720.0,0.0,1042740.0,811020.0,10052952.03,7311015.219999999,escuela superior politecnica del litoral proyectos de i+d+i,high school polytechnic of the coast r+d+i projects,"[('superior', 'JJ'), ('politecnica', 'NN'), ('litoral', 'JJ'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E169,proyectos de i+d+i,universidad tecnica del norte,sectorial educacion,0.0,0.0,600000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,300000.0,universidad tecnica del norte proyectos de i+d+i,technical university of the north r&d&i projects,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('del', 'NN'), ('norte', 'JJ'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E170,proyectos de i+d+i,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,172140.0,0.0,0.0,0.0,0.0,0.0,172140.0,0.0,universidad nacional de loja proyectos de i+d+i,national university of loja r+d+i projects,"[('universidad', 'JJ'), ('nacional', 'JJ')]"
P292S09E173,proyectos de i+d+i,universidad tecnica de manabi,sectorial educacion,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,universidad tecnica de manabi proyectos de i+d+i,technical university of manabi r+d+i projects,"[('universidad', 'JJ'), ('tecnica', 'NN')]"
P292S09E177,proyectos de i+d+i,escuela politecnica nacional,sectorial educacion,394505.8,104632.85,64575.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459081.64,104632.85,escuela politecnica nacional proyectos de i+d+i,national polytechnic school r+d+i projects,"[('escuela', 'NN'), ('nacional', 'JJ'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S09E189,proyectos de i+d+i,universidad de las fuerzas armadas espe,sectorial educacion,2925790.9500000007,535342.2899999999,733233.28,8621.76,1102873.88,11917.19,0.0,0.0,0.0,0.0,4761898.11,555881.2399999999,universidad de las fuerzas armadas espe proyectos de i+d+i,university of the armed forces special r+d+i projects,"[('universidad', 'JJ')]"
P292S12E267,proyectos de i+d+i,instituto nacional de investigacion en salud publica inspi dr leopoldo izquieta perez,sectorial salud,235410.68,122704.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235410.68,122704.78,instituto nacional de investigacion en salud publica inspi dr leopoldo izquieta perez proyectos de i+d+i,national institute of public health research inspi dr leopoldo izquieta perez i+d+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ'), ('investigacion', 'NN'), ('salud', 'NN'), ('publica', 'NN'), ('inspi', 'NN'), ('dr', 'NN'), ('leopoldo', 'NN'), ('izquieta', 'NN'), ('perez', 'NN'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S13E473,proyectos de i+d+i,instituto nacional de pesca -inp,sectorial agropecuario,569643.53,139848.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569643.53,139848.5,instituto nacional de pesca inp proyectos de i+d+i,national fishing institute -inp r+d+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ'), ('inp', 'JJ'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P292S14E371,proyectos de i+d+i,instituto nacional de eficiencia energetica y energias renovables,sectorial recursos naturales,2747011.6,1091190.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2747011.6,1091190.89,instituto nacional de eficiencia energetica y energias renovables proyectos de i+d+i,national institute for energy efficiency and renewable energy R+D+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ')]"
P292S14E422,proyectos de i+d+i,instituto nacional de meteorologia e hidrologia -inamhi,sectorial recursos naturales,2332978.45,341879.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332978.45,341879.15,instituto nacional de meteorologia e hidrologia inamhi proyectos de i+d+i,national institute of meteorology and hydrology -inamhi r+d+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ')]"
P292S14E427,proyectos de i+d+i,instituto nacional de investigacion geologico minero metalurgico,sectorial recursos naturales,1124416.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124416.42,0.0,instituto nacional de investigacion geologico minero metalurgico proyectos de i+d+i,national institute of geological mining metallurgical research r+d+i projects,"[('instituto', 'JJ'), ('nacional', 'JJ'), ('investigacion', 'NN'), ('geologico', 'NN'), ('minero', 'NN'), ('metalurgico', 'NN'), ('proyectos', 'NN'), ('i+d+i', 'NN')]"
P293S06E099,ampliacion del terminal maritimo internacional denominado construccion del atracadero 5,autoridad portuaria de puerto bolivar,sectorial defensa nacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,autoridad portuaria de puerto bolivar ampliacion del terminal maritimo internacional denominado construccion del atracadero ,port authority of puerto bolivar expansion of the international maritime terminal called construction of berth 5,"[('autoridad', 'JJ'), ('portuaria', 'NN'), ('bolivar', 'JJ'), ('ampliacion', 'NN'), ('terminal', 'JJ'), ('internacional', 'JJ'), ('denominado', 'NN'), ('construccion', 'NN'), ('del', 'NN'), ('atracadero', 'NN')]"
P294S06E101,dragado de mantenimiento del canal de navegacion,autoridad portuaria de guayaquil,sectorial defensa nacional,230213768.18,116096016.37000002,145485800.21,59858060.64000001,31895133.12,12592886.45,0.0,0.0,0.0,0.0,407594701.51,188546963.46,autoridad portuaria de guayaquil dragado de mantenimiento del canal de navegacion,guayaquil port authority navigation channel maintenance dredging,"[('autoridad', 'JJ'), ('portuaria', 'NN'), ('canal', 'NN'), ('navegacion', 'NN')]"
P295S06E101,fortalecimiento de la infraestructura tecnologica de la autoridad portuaria de guayaquil,autoridad portuaria de guayaquil,sectorial defensa nacional,2540007.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540007.96,0.0,autoridad portuaria de guayaquil fortalecimiento de la infraestructura tecnologica de la autoridad portuaria de guayaquil,port authority of guayaquil strengthening of the technological infrastructure of the port authority of guayaquil,"[('autoridad', 'JJ'), ('portuaria', 'NN')]"
P296S06E271,definir los sustentos tecnicos para lograr la ampliacion de la plataforma continental y la caracterizacion estr,instituto oceanografico,sectorial defensa nacional,1510206.0,747726.3999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510206.0,747726.3999999999,instituto oceanografico definir los sustentos tecnicos para lograr la ampliacion de la plataforma continental y la caracterizacion estr,oceanographic institute define the technical supports to achieve the expansion of the continental shelf and the structural characterization,"[('instituto', 'NN'), ('los', 'JJ'), ('tecnicos', 'VBP'), ('para', 'JJ'), ('lograr', 'NN'), ('la', 'NN'), ('ampliacion', 'NN'), ('continental', 'JJ'), ('y', 'NN'), ('la', 'NN'), ('caracterizacion', 'NN'), ('estr', 'NN')]"
P296S06E611,definir los sustentos tecnicos para lograr la ampliacion de la plataforma continental y la caracterizacion estr,instituto oceanografico y antartico de la armada,sectorial defensa nacional,0.0,0.0,0.0,0.0,0.0,0.0,653833.36,304080.16000000003,10621918.88,1291737.63,11275752.239999998,1595817.79,instituto oceanografico y antartico de la armada definir los sustentos tecnicos para lograr la ampliacion de la plataforma continental y la caracterizacion estr,oceanographic and antarctic institute of the navy define the technical support to achieve the expansion of the continental shelf and the structural characterization,"[('instituto', 'NN'), ('tecnicos', 'NN'), ('para', 'NN'), ('lograr', 'NN'), ('ampliacion', 'NN'), ('continental', 'JJ'), ('y', 'NN'), ('la', 'NN'), ('caracterizacion', 'NN'), ('estr', 'NN')]"
P297S07E120,prestacion de apoyo a la comunidad migrante del ecuador,ministerio de relaciones exteriores y movilidad humana,sectorial asuntos del exterior,5789376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5789376.0,0.0,ministerio de relaciones exteriores y movilidad humana prestacion de apoyo a la comunidad migrante del ecuador,ministry of foreign affairs and human mobility provision of support to the migrant community of ecuador,"[('ministerio', 'NN'), ('y', 'VBP'), ('movilidad', 'JJ'), ('humana', 'JJ'), ('prestacion', 'NN'), ('la', 'NN'), ('comunidad', 'NN'), ('migrante', 'NN'), ('del', 'NN'), ('ecuador', 'NN')]"
P298S07E120,fortalecimiento de la direccion general de refugiados del ministerio de relaciones exteriores y movilidad humana,ministerio de relaciones exteriores y movilidad humana,sectorial asuntos del exterior,0.0,0.0,9104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9104.0,0.0,ministerio de relaciones exteriores y movilidad humana fortalecimiento de la direccion general de refugiados del ministerio de relaciones exteriores y movilidad humana,Ministry of Foreign Affairs and Human Mobility Strengthening of the General Directorate of Refugees of the Ministry of Foreign Affairs and Human Mobility,"[('ministerio', 'NN'), ('y', 'VBP'), ('movilidad', 'JJ'), ('humana', 'NN'), ('fortalecimiento', 'NN'), ('direccion', 'NN'), ('general', 'NN'), ('y', 'VBP'), ('movilidad', 'NN'), ('humana', 'NN')]"
P299S07E120,servicios virtuales,ministerio de relaciones exteriores y movilidad humana,sectorial asuntos del exterior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio de relaciones exteriores y movilidad humana servicios virtuales,ministry of foreign affairs and human mobility virtual services,"[('ministerio', 'NN'), ('y', 'VBP'), ('movilidad', 'JJ'), ('humana', 'NN')]"
P29S00E996,recepcion validacion administracion y liquidacion de la banca cerrada,ingresos y transferencias,tesoro nacional,67182800.5,58133898.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67182800.5,58133898.00000001,ingresos y transferencias recepcion validacion administracion y liquidacion de la banca cerrada,income and transfers reception validation administration and liquidation of closed banking,"[('ingresos', 'NN'), ('y', 'NN'), ('transferencias', 'JJ'), ('recepcion', 'NN'), ('validacion', 'NN'), ('administracion', 'NN'), ('liquidacion', 'NN'), ('cerrada', 'NN')]"
P2S00E996,programa de inversion ecuador estrategico macro sector social sectores salud cultura equipamiento urbano y vivienda proteccion social y familiar y deporte,ingresos y transferencias,tesoro nacional,1114547634.68,810411881.2099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114547634.68,810411881.2099999,ingresos y transferencias programa de inversion ecuador estrategico macro sector social sectores salud cultura equipamiento urbano y vivienda proteccion social y familiar y deporte,income and transfers strategic ecuador investment program macro social sector health sectors culture urban equipment and housing social and family protection and sports,"[('ingresos', 'NN'), ('y', 'NN'), ('transferencias', 'JJ'), ('programa', 'NN'), ('inversion', 'NN'), ('ecuador', 'NN'), ('estrategico', 'NN'), ('macro', 'NN'), ('sector', 'NN'), ('social', 'JJ'), ('salud', 'VBP'), ('cultura', 'NN'), ('equipamiento', 'NN'), ('urbano', 'JJ'), ('y', 'NN'), ('vivienda', 'NN'), ('proteccion', 'NN'), ('social', 'JJ'), ('y', 'NN'), ('familiar', 'JJ'), ('y', 'NN'), ('deporte', 'NN')]"
P2S08E130,programa de inversion ecuador estrategico macro sector social sectores salud cultura equipamiento urbano y vivienda proteccion social y familiar y deporte,ministerio de economia y finanzas,sectorial finanzas,479380.0,36843.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479380.0,36843.81,ministerio de economia y finanzas programa de inversion ecuador estrategico macro sector social sectores salud cultura equipamiento urbano y vivienda proteccion social y familiar y deporte,ministry of economy and finance strategic ecuador investment program macro social sector health sectors culture urban facilities and housing social and family protection and sports,"[('ministerio', 'NN'), ('finanzas', 'JJ'), ('programa', 'NN'), ('inversion', 'NN'), ('ecuador', 'NN'), ('estrategico', 'NN'), ('macro', 'NN'), ('sector', 'NN'), ('social', 'JJ'), ('salud', 'VBP'), ('cultura', 'NN'), ('equipamiento', 'NN'), ('urbano', 'JJ'), ('y', 'NN'), ('vivienda', 'NN'), ('proteccion', 'NN'), ('social', 'JJ'), ('y', 'NN'), ('familiar', 'JJ'), ('y', 'NN'), ('deporte', 'NN')]"
P300S07E129,proyecto de promocion y atraccion de inversiones,instituto de promocion de exportaciones e inversiones extranjeras,sectorial asuntos del exterior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,instituto de promocion de exportaciones e inversiones extranjeras proyecto de promocion y atraccion de inversiones,institute for the promotion of exports and foreign investments project for the promotion and attraction of investments,"[('instituto', 'NN'), ('promocion', 'NN'), ('promocion', 'NN'), ('atraccion', 'NN')]"
P301S07E129,coordinacion y ejecucion de ruedas de negocios para la generacion de oportunidades comerciales para el sector e,instituto de promocion de exportaciones e inversiones extranjeras,sectorial asuntos del exterior,8419472.710000003,3729090.75,7182448.359999999,3079466.43,0.0,0.0,0.0,0.0,0.0,0.0,15601921.070000002,6808557.18,instituto de promocion de exportaciones e inversiones extranjeras coordinacion y ejecucion de ruedas de negocios para la generacion de oportunidades comerciales para el sector e,institute for the promotion of exports and foreign investments coordination and execution of business roundtables for the generation of commercial opportunities for the sector and,"[('instituto', 'NN'), ('promocion', 'NN'), ('coordinacion', 'NN'), ('ejecucion', 'NN'), ('para', 'NN'), ('generacion', 'NN'), ('para', 'VBP'), ('el', 'NN'), ('sector', 'NN'), ('e', 'NN')]"
P302S08E130,fortalecimiento de capacidades para la implementacion de acciones de mitigacion de riesgos y recuperacion ante emergencias,ministerio de economia y finanzas,sectorial finanzas,2462820.0,1069443.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462820.0,1069443.06,ministerio de economia y finanzas fortalecimiento de capacidades para la implementacion de acciones de mitigacion de riesgos y recuperacion ante emergencias,ministry of economy and finance capacity building for the implementation of risk mitigation and emergency recovery actions,"[('ministerio', 'NN'), ('para', 'NN'), ('implementacion', 'NN'), ('recuperacion', 'NN'), ('ante', 'NN'), ('emergencias', 'NN')]"
P303S08E130,fortalecimiento de la gestion de las finanzas publicas,ministerio de economia y finanzas,sectorial finanzas,8827108.620000001,5432588.21,1948771.38,403259.08,2256000.0,969246.0,0.0,0.0,0.0,0.0,13031880.0,6805093.29,ministerio de economia y finanzas fortalecimiento de la gestion de las finanzas publicas,ministry of economy and finance strengthening of public finance management,"[('ministerio', 'NN'), ('gestion', 'NN'), ('finanzas', 'NN'), ('publicas', 'NN')]"
P304S08E130,fortalecimiento del sistema de administracion financiera del sector publico ecuatoriano - esigef fase iii,ministerio de economia y finanzas,sectorial finanzas,30917124.610000003,7613984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30917124.610000003,7613984.0,ministerio de economia y finanzas fortalecimiento del sistema de administracion financiera del sector publico ecuatoriano esigef fase iii,ministry of economy and finance strengthening of the financial administration system of the ecuadorian public sector - esigef phase iii,"[('ministerio', 'NN'), ('finanzas', 'NN'), ('fortalecimiento', 'NN'), ('del', 'NN'), ('sistema', 'NN'), ('administracion', 'NN'), ('financiera', 'NN'), ('del', 'NN'), ('sector', 'NN'), ('publico', 'NN'), ('ecuatoriano', 'NN'), ('esigef', 'JJ'), ('fase', 'NN'), ('iii', 'NN')]"
P305S08E130,implementacion e implantacion del sistema integrado de gestion de las finanzas publicas -ecuador.,ministerio de economia y finanzas,sectorial finanzas,154079259.51000002,6343907.71,36397604.87,27490873.309999995,158016208.31,27239782.14,0.0,0.0,0.0,0.0,348493072.69000006,61074563.16,ministerio de economia y finanzas implementacion e implantacion del sistema integrado de gestion de las finanzas publicas ecuador,ministry of economy and finance implementation and implantation of the integrated management system of public finances -ecuador.,"[('ministerio', 'NN'), ('finanzas', 'JJ'), ('implementacion', 'NN'), ('e', 'NN'), ('implantacion', 'NN'), ('sistema', 'NN'), ('integrado', 'NN'), ('gestion', 'NN'), ('finanzas', 'JJ'), ('publicas', 'NN'), ('ecuador', 'NN')]"
P306S08E130,proyecto de reconstruccion de obras por el terremoto 2016,ministerio de economia y finanzas,sectorial finanzas,953040.0,35588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953040.0,35588.0,ministerio de economia y finanzas proyecto de reconstruccion de obras por el terremoto ,ministry of economy and finance project for the reconstruction of works due to the 2016 earthquake,"[('ministerio', 'NN'), ('reconstruccion', 'NN'), ('terremoto', 'NN')]"
P306S17E520,proyecto de reconstruccion de obras por el terremoto 2016,ministerio de transporte y obras publicas,sectorial comunicaciones,1752468955.7199998,986471461.12,843889571.9500003,114571061.73,647049291.55,49689664.88,0.0,0.0,445154306.51,40767676.32,3688562125.730001,1191499864.05,ministerio de transporte y obras publicas proyecto de reconstruccion de obras por el terremoto ,ministry of transport and public works project for the reconstruction of works due to the 2016 earthquake,"[('ministerio', 'NN'), ('reconstruccion', 'NN'), ('terremoto', 'NN')]"
P307S08E130,apoyo al programa de canje de deuda ecuador-espana programa de reconstruccion,ministerio de economia y finanzas,sectorial finanzas,240960.0,23833.6,0.0,0.0,1414752.0,512454.17,0.0,0.0,0.0,0.0,1655712.0,536287.77,ministerio de economia y finanzas apoyo al programa de canje de deuda ecuadorespana programa de reconstruccion,ministry of economy and finance support for the ecuador-spain debt swap program reconstruction program,"[('ministerio', 'NN'), ('reconstruccion', 'NN')]"
P308S08E135,construccion del componente integral de aplicaciones tecnologicas -ciat- para el servicio de rentas internas,servicio de rentas internas -sri,sectorial finanzas,118884484.62000002,22610099.13,121602293.40999998,20404362.23,144407158.42,24330464.78,0.0,0.0,0.0,0.0,384893936.45,67344926.14,servicio de rentas internas sri construccion del componente integral de aplicaciones tecnologicas ciat para el servicio de rentas internas,internal revenue service -sri construction of the integral component of technological applications -ciat- for the internal revenue service,"[('servicio', 'NN'), ('sri', 'VBP'), ('construccion', 'NN'), ('del', 'NN'), ('componente', 'JJ'), ('integral', 'JJ'), ('tecnologicas', 'VBP'), ('ciat', 'JJ'), ('para', 'NN'), ('el', 'NN'), ('servicio', 'NN')]"
P309S08E135,ampliacion y renovacion de bienes de capital tecnologicos 2016,servicio de rentas internas -sri,sectorial finanzas,18118378.65,1136388.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18118378.65,1136388.34,servicio de rentas internas sri ampliacion y renovacion de bienes de capital tecnologicos ,internal revenue service -sri expansion and renovation of technological capital goods 2016,"[('servicio', 'NN'), ('sri', 'VBP'), ('ampliacion', 'NN'), ('y', 'NN'), ('renovacion', 'NN'), ('capital', 'NN'), ('tecnologicos', 'NN')]"
P30S00E996,intervencion ampliacion y construccion del plan hidraulico acueducto santa elena,ingresos y transferencias,sectorial tesoro nacional,750913899.26,391860107.96,574347140.9100001,231792115.9,441086393.85,95818129.57,0.0,0.0,0.0,0.0,1766347434.02,719470353.4300001,ingresos y transferencias intervencion ampliacion y construccion del plan hidraulico acueducto santa elena,income and transfers intervention expansion and construction of the santa elena aqueduct hydraulic plan,"[('ingresos', 'NN'), ('y', 'NN'), ('transferencias', 'JJ'), ('intervencion', 'NN'), ('ampliacion', 'NN'), ('construccion', 'NN'), ('del', 'NN'), ('plan', 'NN'), ('hidraulico', 'VBP'), ('santa', 'JJ'), ('elena', 'NN')]"
P310S08E136,mejora pasos de frontera en ecuador,servicio nacional de aduana del ecuador senae,sectorial finanzas,44240769.87,0.0,70349867.92999999,1381036.39,96729089.94,0.0,0.0,0.0,0.0,0.0,211319727.74,1381036.39,servicio nacional de aduana del ecuador senae mejora pasos de frontera en ecuador,national customs service of ecuador senae improves border crossings in ecuador,"[('servicio', 'JJ'), ('nacional', 'JJ'), ('ecuador', 'NN')]"
P311S08E136,robustecimiento tecnologico para generacion de informes estadisticos para toma de decisiones estrategicas de alt,servicio nacional de aduana del ecuador senae,sectorial finanzas,471795.5299999999,237752.30000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471795.5299999999,237752.30000000005,servicio nacional de aduana del ecuador senae robustecimiento tecnologico para generacion de informes estadisticos para toma de decisiones estrategicas de alt,national customs service of ecuador senae technological strengthening for the generation of statistical reports for high strategic decision making,"[('servicio', 'JJ'), ('nacional', 'JJ'), ('tecnologico', 'NN'), ('para', 'NN'), ('generacion', 'NN'), ('estadisticos', 'VBP'), ('para', 'JJ'), ('toma', 'NN')]"
P312S08E136,construcciones y edificaciones de bodegas de mercaderia retenida,servicio nacional de aduana del ecuador senae,sectorial finanzas,549677.0999999999,497124.7299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549677.0999999999,497124.7299999999,servicio nacional de aduana del ecuador senae construcciones y edificaciones de bodegas de mercaderia retenida,national customs service of ecuador senae constructions and buildings of warehouses of retained merchandise,"[('servicio', 'JJ'), ('nacional', 'JJ'), ('senae', 'NN'), ('y', 'VBP'), ('retenida', 'NN')]"
P313S09E086,universidad de las artes del ecuador,universidad de las artes,sectorial educacion,81287578.36,28568525.250000004,122914086.56000005,25341568.53,192471129.03,28730632.36,97536580.29,17218051.28,102919276.77,40373989.3,597128651.01,140232766.72,universidad de las artes universidad de las artes del ecuador,university of the arts university of the arts of ecuador,"[('universidad', 'JJ'), ('universidad', 'VBP'), ('del', 'VBP'), ('ecuador', 'NN')]"
P313S09E089,universidad de las artes del ecuador,ministerio de coordinacion de conocimiento y talento humano,sectorial educacion,503100.66000000015,360531.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503100.66000000015,360531.27,ministerio de coordinacion de conocimiento y talento humano universidad de las artes del ecuador,ministry of coordination of knowledge and human talent university of the arts of ecuador,"[('ministerio', 'NN'), ('coordinacion', 'NN'), ('humano', 'NN'), ('universidad', 'NN'), ('del', 'VBP'), ('ecuador', 'NN')]"
P314S09E087,creacion de la universidad regional amazonica - ikiam,universidad regional amazonica ikiam,sectorial educacion,264565428.8,32009375.45,366741823.1,9532785.9,204432396.1,11051269.56,136715367.99,24978533.65,108147916.99,12379391.63,1080602932.98,89951356.19,universidad regional amazonica ikiam creacion de la universidad regional amazonica ikiam,Amazon regional university ikiam Creation of the Amazon regional university - ikiam,"[('universidad', 'JJ'), ('regional', 'JJ'), ('amazonica', 'NN'), ('ikiam', 'JJ'), ('creacion', 'NN'), ('universidad', 'JJ'), ('regional', 'JJ'), ('amazonica', 'NN'), ('ikiam', 'NN')]"
